# FITOPT: [DEFAULT] NONE
# FITOPT:	 NONE
# ----------------------------------------
NVAR: 34
VARNAMES:  CID IDSURVEY TYPE FIELD CUTFLAG_SNANA zCMB zCMBERR zHD zHDERR VPEC VPECERR HOST_LOGMASS HOST_LOGMASS_ERR HOST_LOGsSFR HOST_LOGsSFR_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB PIa DISTCORR
# VERSION_SNANA		 = v10_45j
# TABLE NAME: FITRES
#

SN: ps15cze 150 1 NULL 1 0.0389 0.0000 0.0389 0.0000 0.0000 0.0000 10.6240 0.0130 -9.9840 0.0517 64.4625 36.4779 -99.0000 57364.3 0.2 -1.51765e+00 2.43340e-01 2.96005e-02 4.73556e-02 1.75877e+01 1.18110e-01 1.68270e-03 1.83046e-04 -4.94069e-04 -9.06415e-07 -6.92855e-06 14 26.6348 0.0215 1.0000 -0.0177
SN: ps16aer 150 1 NULL 1 0.0566 0.0000 0.0566 0.0000 0.0000 0.0000 11.0300 0.0120 -10.4200 0.0514 66.4681 40.9835 -99.0000 57434.1 0.1 -9.82498e-02 2.11140e-01 4.38417e-02 3.47744e-02 1.78646e+01 4.11274e-02 1.30334e-03 4.93703e-05 1.14778e-03 -2.97358e-06 -1.50190e-06 18 26.9313 0.1063 1.0000 -0.0173
SN: ps16ayd 150 1 NULL 1 0.0548 0.0000 0.0548 0.0000 6.9000 0.0000 10.6680 0.0240 -11.1870 0.0555 118.7854 61.7503 -99.0000 57460.8 0.0 8.92120e-01 1.60970e-01 -1.13570e-01 3.30563e-02 1.71799e+01 4.37332e-02 2.44936e-03 9.86597e-05 1.66570e-04 -1.22852e-06 -2.69856e-06 16 29.2174 0.0326 1.0000 -0.0175
SN: ps16bnz 150 1 NULL 1 0.0637 0.0002 0.0645 0.0002 219.6181 0.0000 11.2440 0.0000 -42.4600 0.0500 49.6796 42.9023 -99.0000 57487.5 0.2 -1.12419e+00 2.27950e-01 -1.24560e-01 3.62212e-02 1.77201e+01 4.22204e-02 1.49747e-03 5.82311e-05 5.76115e-04 -2.97195e-06 -1.70263e-06 10 8.6835 0.5624 1.0000 -0.0235
SN: ps16cqa 150 1 NULL 1 0.0443 0.0000 0.0443 0.0000 0.0000 0.0000 11.1960 0.0010 -13.0560 0.0500 38.9020 23.6865 -99.0000 57545.2 0.2 -2.75894e+00 3.14570e-01 1.67830e-01 5.57755e-02 1.82427e+01 6.76858e-02 9.21083e-04 5.74212e-05 9.72930e-04 -2.76472e-06 -2.79944e-06 8 20.3312 0.0160 1.0000 -0.0184
SN: ps16dnp 150 1 NULL 1 0.0500 0.0000 0.0502 0.0000 37.4127 0.0000 8.3530 0.2850 -9.7520 0.2894 105.1955 53.6751 -99.0000 57597.8 0.4 1.01437e+00 2.80990e-01 -7.27859e-02 3.63636e-02 1.73053e+01 6.20309e-02 2.18324e-03 1.24734e-04 -1.15518e-03 2.99347e-06 -3.60173e-06 14 29.5067 0.0138 1.0000 -0.0181
SN: ps16em 150 1 NULL 1 0.0711 0.0002 0.0711 0.0002 0.0000 0.0000 10.3990 0.0020 -999.0000 -999.0000 60.5216 13.6356 -99.0000 57386.7 1.0 -1.04107e+00 1.94850e-01 2.29910e-01 8.78454e-02 1.88600e+01 1.28590e-01 5.25894e-04 6.22860e-05 -6.65073e-03 5.64940e-06 -5.26712e-06 21 18.9437 0.6488 1.0000 -0.0272
SN: ps16fa 150 1 NULL 1 0.0473 0.0000 0.0475 0.0000 55.9241 0.0000 10.8340 0.0130 -8.9140 0.0517 63.9423 52.7964 -99.0000 57400.3 0.2 -6.43360e-01 1.14870e-01 2.93766e-03 3.21776e-02 1.74409e+01 3.76897e-02 1.92729e-03 6.69029e-05 -3.09007e-04 -2.83273e-07 -1.82291e-06 18 17.8299 0.4669 1.0000 -0.0182
SN: ps16n 150 1 NULL 1 0.0527 0.0000 0.0532 0.0000 152.1021 0.0000 10.3900 0.0380 -10.7760 0.0628 98.3974 47.5127 -99.0000 57392.5 0.2 -2.72474e-01 1.98300e-01 -5.81067e-02 4.08952e-02 1.74223e+01 6.15753e-02 1.95958e-03 1.11134e-04 8.00215e-05 -2.99347e-06 -3.76073e-06 14 22.4921 0.0955 1.0000 -0.0177
SN: ps17bii 150 1 NULL 1 0.0746 0.0000 0.0742 0.0000 -96.6757 0.0000 10.8730 0.0020 -10.7760 0.0500 33.1177 32.5542 -99.0000 57811.8 0.4 -8.58375e-01 4.06490e-01 -1.00051e-01 4.69815e-02 1.81069e+01 6.06494e-02 1.05286e-03 5.88128e-05 3.90805e-04 -4.71254e-06 -2.10390e-06 6 18.1092 0.0115 1.0000 -0.0278
SN: ps17yt 150 1 NULL 1 0.0704 0.0000 0.0704 0.0000 0.0000 0.0000 6.0000 0.1000 -10.4200 0.1118 48.6401 48.4094 -99.0000 57786.6 0.2 4.78600e-01 2.82490e-01 -1.41409e-01 3.68729e-02 1.78397e+01 3.94831e-02 1.34571e-03 4.89370e-05 -1.58543e-04 -4.64898e-06 -1.42339e-06 8 11.1750 0.2639 1.0000 -0.0271
SN: psnj0153424 150 1 NULL 1 0.0248 0.0000 0.0256 0.0000 260.9781 0.0000 10.6510 0.0010 -9.0600 0.0500 90.6967 85.4964 -99.0000 57393.7 0.1 -5.65423e-01 9.63666e-02 7.26749e-02 3.26803e-02 1.62280e+01 4.63542e-02 5.86065e-03 2.50213e-04 -1.27982e-04 -1.56322e-06 -6.58344e-06 10 15.0732 0.1792 1.0000 -0.0129
SN: psnj1204051 150 1 NULL 1 0.0450 0.0000 0.0456 0.0000 178.1838 0.0000 10.6000 0.0020 -8.9770 0.0500 73.9213 41.6112 -99.0000 57170.1 0.3 1.31200e+00 2.14800e-01 3.47132e-02 3.94407e-02 1.70868e+01 5.00829e-02 2.67064e-03 1.23192e-04 -2.54224e-04 -3.58338e-06 -4.16763e-06 8 12.1741 0.2037 1.0000 -0.0183
SN: psnj2043531 150 1 NULL 1 0.0145 0.0000 0.0151 0.0000 164.7466 0.0000 11.1450 0.0010 -11.0650 0.0500 110.7193 101.0739 -99.0000 57226.0 0.1 -2.55806e+00 1.44160e-01 9.07168e-02 4.05224e-02 1.57093e+01 6.81305e-02 9.32722e-03 5.85288e-04 1.99228e-04 -6.55885e-06 -1.81018e-05 10 22.1979 0.0229 1.0000 0.0013
SN: ptss-16efw 150 1 NULL 1 0.0354 0.0000 0.0354 0.0000 0.0000 0.0000 10.7390 0.0060 -10.3270 0.0504 72.1429 60.5257 -99.0000 57509.3 0.8 -4.96453e-02 1.69530e-01 -1.11902e-01 4.59165e-02 1.67260e+01 1.22060e-01 3.71905e-03 4.18111e-04 -1.18909e-03 1.24295e-05 -1.57851e-05 8 14.9105 0.0934 1.0000 -0.0171
SN: sn2016aqb 150 1 NULL 1 0.0641 0.0000 0.0639 0.0000 -68.0388 0.0000 10.3970 0.0130 -9.8610 0.0517 110.6533 46.1148 -99.0000 57450.5 0.2 7.11910e-01 2.60530e-01 -1.37487e-01 3.52834e-02 1.72603e+01 5.95991e-02 2.28567e-03 1.25467e-04 3.21923e-04 -3.98239e-06 -3.41718e-06 16 14.7330 0.6147 1.0000 -0.0228
SN: sn2016gfr 150 1 NULL 1 0.0163 0.0001 0.0167 0.0001 121.8898 0.0000 9.7840 0.0060 -12.5680 0.0504 237.2244 70.9222 -99.0000 57657.6 0.2 2.01990e-01 1.35300e-01 -1.89733e-02 3.63211e-02 1.46251e+01 8.02489e-02 2.54039e-02 1.87765e-03 -2.00277e-04 -9.25713e-06 -5.36462e-05 8 8.3383 0.5004 1.0000 -0.0024
SN: sn2016glz 150 1 NULL 1 0.0398 0.0001 0.0411 0.0001 362.6268 0.0000 6.0000 0.1000 -19.0340 0.1118 91.4860 54.4329 -99.0000 57664.5 0.4 1.11924e+00 2.90760e-01 -1.20723e-03 3.69605e-02 1.66222e+01 5.83253e-02 4.09596e-03 2.20033e-04 9.68095e-04 -7.65924e-06 -6.33572e-06 7 7.5009 0.4837 1.0000 -0.0181
SN: sn2016grz 150 1 NULL 1 0.0866 0.0005 0.0872 0.0005 147.3721 0.0000 9.0890 0.0270 -10.2480 0.0568 36.5917 27.2491 26.2541 57670.6 0.6 8.49780e-01 4.38580e-01 5.84971e-02 3.84137e-02 1.86629e+01 5.18609e-02 6.30787e-04 3.01300e-05 4.86776e-03 -4.04563e-06 -9.69341e-07 11 13.7674 0.2461 1.0000 -0.0276
SN: sn2016hpx 150 1 NULL 1 0.0337 0.0005 0.0337 0.0005 0.0000 0.0000 9.8950 0.0130 -7.7680 0.0517 92.8477 92.4428 -99.0000 57703.9 0.2 8.20150e-01 1.83780e-01 -1.71122e-02 3.59713e-02 1.62330e+01 4.64067e-02 5.85317e-03 2.50177e-04 7.89913e-04 -1.44081e-05 -7.68143e-06 5 14.5702 0.0239 1.0000 -0.0165
SN: sn2017cii 150 1 NULL 1 0.0334 0.0000 0.0328 0.0000 -179.9040 0.0000 9.7050 0.0020 -8.7040 0.0500 107.9824 93.2982 -99.0000 57837.5 0.7 3.43550e-01 1.74760e-01 -9.67973e-02 3.46148e-02 1.63034e+01 5.84337e-02 5.48431e-03 2.95163e-04 -1.41513e-03 1.76580e-05 -8.12670e-06 8 12.0370 0.2112 1.0000 -0.0162
SN: sn2017cjv 150 1 NULL 1 0.0607 0.0001 0.0611 0.0001 95.6295 0.0000 10.6360 0.0130 -11.1870 0.0517 50.3605 45.8057 -99.0000 57839.9 0.6 -1.45141e+00 3.41410e-01 -9.97808e-02 3.92249e-02 1.77126e+01 4.28725e-02 1.50222e-03 5.93180e-05 -2.25928e-03 1.97195e-06 -1.90500e-06 6 10.4472 0.1646 1.0000 -0.0194
SN: sn2017coa 150 1 NULL 1 0.0404 0.0030 0.0409 0.0030 139.9628 0.0000 7.5750 0.0300 -10.3270 0.0583 67.8357 61.5608 -99.0000 57848.9 0.5 7.02160e-01 3.29890e-01 -2.55606e-02 3.72444e-02 1.69827e+01 5.34347e-02 2.93882e-03 1.44635e-04 -1.59487e-04 -1.13530e-05 -4.12930e-06 5 7.5992 0.1797 1.0000 -0.0181
SN: sn2017hn 150 1 NULL 1 0.0249 0.0000 0.0253 0.0000 129.2218 0.0000 10.5770 0.0010 -8.8810 0.0500 148.9267 129.6845 -99.0000 57768.2 0.4 5.86230e-01 2.66460e-01 -6.83657e-03 3.35273e-02 1.56597e+01 4.02850e-02 9.89007e-03 3.66959e-04 -3.35780e-04 -1.41419e-05 -1.00740e-05 4 2.6871 0.7481 1.0000 -0.0127
SN: sn2017mf 150 1 NULL 1 0.0262 0.0000 0.0258 0.0000 -106.7850 0.0000 11.0770 0.0130 -10.6300 0.0517 138.5796 127.0729 -99.0000 57778.9 0.4 4.74558e-02 1.74300e-01 -4.71993e-02 3.25740e-02 1.60064e+01 3.50151e-02 7.18854e-03 2.31831e-04 1.23580e-03 -5.20115e-06 -6.48195e-06 5 17.7720 0.0068 1.0000 -0.0130
SN: 2016w 150 1 NULL 1 0.0186 0.0001 0.0197 0.0001 333.8366 0.0000 11.3880 0.0020 -110.1540 0.0500 105.2110 95.6245 -99.0000 57417.8 0.1 -1.43297e+00 1.09190e-01 3.88371e-02 3.55245e-02 1.55425e+01 5.31728e-02 1.09707e-02 5.37277e-04 8.16429e-05 -6.43445e-06 -1.49619e-05 10 16.9288 0.1100 1.0000 -0.0081
SN: asassn-15fa 150 1 NULL 1 0.0272 0.0000 0.0273 0.0000 13.4277 0.0000 11.2680 0.0010 -11.0650 0.0500 279.8152 236.9547 -99.0000 57101.8 0.5 9.63620e-01 2.58280e-01 6.59066e-02 3.21516e-02 1.63037e+01 3.83040e-02 5.47216e-03 1.93054e-04 -6.51844e-04 7.61421e-06 -5.18267e-06 8 3.0769 0.9612 1.0000 -0.0141
SN: asassn-15il 150 1 NULL 1 0.0237 0.0001 0.0229 0.0001 -251.0350 0.0000 10.1340 0.0020 -10.9050 0.0500 132.8178 97.9712 -99.0000 57161.5 0.2 1.20791e+00 1.21560e-01 -9.98726e-02 3.90636e-02 1.51876e+01 9.68108e-02 1.52478e-02 1.35959e-03 -1.05926e-04 -9.11016e-06 -4.24437e-05 12 36.0213 0.0006 1.0000 -0.0107
SN: asassn-15jt 150 1 NULL 1 0.0239 0.0000 0.0222 0.0000 -507.4700 0.0000 10.1620 0.0010 -11.1870 0.0500 87.3058 75.5606 -99.0000 57169.7 0.2 -2.32841e+00 1.39640e-01 2.06780e-01 3.86264e-02 1.67327e+01 4.35257e-02 3.67239e-03 1.47221e-04 3.70790e-04 -4.53750e-06 -4.96208e-06 14 43.5829 0.0001 1.0000 -0.0101
SN: asassn-15la 150 1 NULL 1 0.0284 0.0000 0.0282 0.0000 -56.5280 0.0000 11.0490 0.1250 -12.5680 0.1346 90.4236 89.0926 -99.0000 57189.9 0.2 -9.67876e-01 2.30850e-01 4.36412e-02 3.29354e-02 1.60859e+01 3.82972e-02 6.68979e-03 2.35969e-04 1.17713e-03 -1.05929e-05 -6.75504e-06 9 34.3031 0.0001 1.0000 -0.0145
SN: asassn-15lu 150 1 NULL 1 0.0357 0.0000 0.0365 0.0000 201.9110 0.0000 10.2270 0.0100 -10.4290 0.0510 67.5730 58.2347 -99.0000 57199.5 0.0 -6.11400e-01 1.84410e-01 -3.60436e-02 3.37162e-02 1.67754e+01 3.81619e-02 3.55437e-03 1.24930e-04 -1.86672e-04 -2.02372e-06 -3.63811e-06 9 18.4298 0.0305 1.0000 -0.0173
SN: asassn-15mg 150 1 NULL 1 0.0431 0.0000 0.0445 0.0000 428.7600 0.0000 10.1340 0.0290 -17.3100 0.0578 69.1579 61.4960 -99.0000 57218.1 0.1 -1.53612e+00 1.74920e-01 -3.27309e-02 3.63541e-02 1.72400e+01 4.18232e-02 2.31941e-03 8.93450e-05 -6.64364e-04 -1.18527e-06 -2.66007e-06 12 8.7234 0.7935 1.0000 -0.0184
SN: asassn-15np 150 1 NULL 1 0.0383 0.0001 0.0392 0.0001 249.6598 0.0000 10.1220 0.0010 -10.7660 0.0500 79.3262 71.5103 -99.0000 57241.7 0.6 -1.07246e+00 2.37900e-01 5.11896e-02 3.48835e-02 1.70673e+01 4.30903e-02 2.71769e-03 1.07859e-04 -1.51670e-03 5.85377e-06 -3.15372e-06 6 10.1034 0.1828 1.0000 -0.0178
SN: asassn-15nr 150 1 NULL 1 0.0231 0.0002 0.0234 0.0002 97.7635 0.0000 10.4400 0.0130 -10.6300 0.0517 126.4436 114.1912 -99.0000 57250.1 0.1 1.28143e+00 2.03260e-01 3.60369e-02 3.84780e-02 1.55789e+01 7.97504e-02 1.06382e-02 7.81407e-04 9.76712e-04 -2.35676e-05 -2.35683e-05 8 10.0264 0.3483 1.0000 -0.0111
SN: asassn-15oh 150 1 NULL 1 0.0158 0.0001 0.0156 0.0001 -53.0646 0.0000 10.2710 0.0060 -11.1870 0.0504 147.3201 120.0527 -99.0000 57255.9 0.2 -1.67801e+00 1.97570e-01 1.74363e-02 4.46125e-02 1.54460e+01 9.03906e-02 1.19005e-02 9.90753e-04 1.66813e-03 -3.77613e-05 -3.45030e-05 7 21.1341 0.0068 1.0000 0.0001
SN: asassn-15pn 150 1 NULL 1 0.0380 0.0000 0.0396 0.0000 462.4011 0.0000 9.6810 0.0960 -8.9870 0.1082 75.0810 63.2883 -99.0000 57280.4 0.3 4.50970e-01 2.01370e-01 2.51121e-02 3.67698e-02 1.69682e+01 6.26197e-02 2.97760e-03 1.71733e-04 -1.15181e-04 -3.17410e-06 -4.85608e-06 8 10.5785 0.3057 1.0000 -0.0179
SN: asassn-15sf 150 1 NULL 1 0.0235 0.0010 0.0245 0.0010 279.7464 0.0000 9.3650 0.0340 -9.1930 0.0605 139.7997 132.4476 -99.0000 57333.4 0.1 7.54600e-01 1.39240e-01 -6.01873e-02 3.31284e-02 1.57049e+01 4.07818e-02 9.48028e-03 3.56093e-04 1.99387e-04 -1.20515e-05 -9.79788e-06 8 33.9463 0.0000 1.0000 -0.0119
SN: asassn-15ss 150 1 NULL 1 0.0359 0.0001 0.0359 0.0001 0.0000 0.0000 11.0720 0.1040 -8.8340 0.1154 79.0481 53.6113 -99.0000 57338.3 0.1 7.36970e-01 1.59680e-01 -1.08118e-01 4.65299e-02 1.63415e+01 1.26510e-01 5.29992e-03 6.17527e-04 3.25765e-04 -3.64004e-06 -2.39265e-05 8 10.3206 0.3252 1.0000 -0.0172
SN: asassn-15ti 150 1 NULL 1 0.0167 0.0001 0.0159 0.0001 -233.7200 0.0000 8.7220 0.0010 -10.0330 0.0500 158.1967 124.9225 -99.0000 57364.1 0.2 -1.49582e+00 1.13450e-01 -3.35139e-02 3.99643e-02 1.53889e+01 8.93085e-02 1.25510e-02 1.03240e-03 -1.41900e-04 -2.78042e-06 -3.23860e-05 11 7.2789 0.7761 1.0000 -0.0006
SN: asassn-15uu 150 1 NULL 1 0.0258 0.0000 0.0263 0.0000 149.7279 0.0000 9.7400 0.0070 -9.4870 0.0505 129.3164 104.7634 -99.0000 57389.7 0.4 9.19400e-01 2.75490e-01 1.31780e-01 3.56867e-02 1.62679e+01 5.21755e-02 5.65224e-03 2.71621e-04 -6.88498e-06 -5.62815e-06 -7.49922e-06 5 21.3008 0.0016 1.0000 -0.0134
SN: asassn-15uw 150 1 NULL 1 0.0301 0.0001 0.0307 0.0001 186.4770 0.0000 10.4180 0.0010 -999.0000 -999.0000 88.6563 60.4684 -99.0000 57393.3 0.2 -7.04031e-01 1.40790e-01 4.28085e-02 3.32934e-02 1.65855e+01 3.91878e-02 4.22636e-03 1.52543e-04 -3.24024e-04 -2.79518e-06 -4.19949e-06 9 14.4456 0.1536 1.0000 -0.0154
SN: asassn-16aj 150 1 NULL 1 0.0305 0.0001 0.0301 0.0001 -121.0980 0.0000 10.7510 0.0060 -11.6170 0.0504 186.2575 84.8791 -99.0000 57401.9 0.4 -1.76155e+00 1.59870e-01 -1.67388e-02 3.42369e-02 1.64263e+01 4.51278e-02 4.89286e-03 2.03368e-04 -1.44022e-04 2.15306e-06 -6.06728e-06 18 10.4230 0.9417 1.0000 -0.0152
SN: asassn-16ay 150 1 NULL 1 0.0289 0.0000 0.0292 0.0000 73.8142 0.0000 10.6150 0.0010 -16.4450 0.0500 119.3235 83.2395 -99.0000 57416.5 0.5 9.93070e-01 1.83510e-01 2.15310e-01 3.49657e-02 1.67776e+01 5.45758e-02 3.53917e-03 1.77900e-04 -9.30829e-04 5.03558e-06 -4.92176e-06 8 9.4361 0.3980 1.0000 -0.0148
SN: asassn-16bq 150 1 NULL 1 0.0258 0.0000 0.0254 0.0000 -109.3450 0.0000 10.7950 0.0010 -38.1210 0.0500 184.6077 96.8890 -99.0000 57437.9 0.2 -1.70785e+00 6.80811e-02 -5.14545e-02 3.35031e-02 1.60532e+01 4.38596e-02 6.88337e-03 2.78062e-04 -1.24076e-04 -2.26602e-06 -7.88233e-06 24 22.5897 0.5441 1.0000 -0.0127
SN: asassn-16ct 150 1 NULL 1 0.0425 0.0000 0.0435 0.0000 285.8900 0.0000 9.3290 0.0530 -14.0000 0.0729 115.6125 80.7960 -99.0000 57460.0 0.5 1.43497e+00 1.89380e-01 -4.84906e-03 3.36233e-02 1.68242e+01 4.55043e-02 3.40169e-03 1.42569e-04 -6.56503e-04 -6.57335e-08 -3.82966e-06 16 34.8884 0.0064 1.0000 -0.0185
SN: asassn-16dn 150 1 NULL 1 0.0140 0.0001 0.0142 0.0001 51.7354 0.0000 7.2850 0.0170 -9.6130 0.0528 178.2980 153.1206 -99.0000 57489.8 0.1 4.06660e-01 8.76722e-02 -8.64963e-02 3.05563e-02 1.42834e+01 4.05673e-02 3.46201e-02 1.29354e-03 -2.03804e-07 -5.97594e-06 -3.32156e-05 14 28.6673 0.0116 1.0000 0.0033
SN: asassn-16em 150 1 NULL 1 0.0230 0.0001 0.0239 0.0001 273.6872 0.0000 8.9980 0.0140 -12.7320 0.0519 83.3122 57.2750 -99.0000 57500.6 0.2 4.21490e-01 1.44660e-01 5.21215e-02 3.71277e-02 1.59045e+01 8.08576e-02 7.88495e-03 5.87213e-04 -6.18484e-04 1.14755e-06 -1.71378e-05 11 34.4500 0.0006 1.0000 -0.0115
SN: asassn-16fs 150 1 NULL 1 0.0299 0.0000 0.0295 0.0000 -118.3720 0.0000 11.0800 0.0020 -42.4600 0.0500 118.1251 109.9764 -99.0000 57542.5 0.4 -1.42117e+00 1.45790e-01 -3.43473e-02 3.52761e-02 1.61497e+01 4.35387e-02 6.31106e-03 2.53078e-04 -3.64744e-04 2.32465e-06 -7.17925e-06 8 10.2013 0.2512 1.0000 -0.0149
SN: asassn-16hr 150 1 NULL 1 0.0298 0.0000 0.0308 0.0000 290.7802 0.0000 10.0450 0.0030 -9.0180 0.0501 108.2682 85.1165 -99.0000 57596.8 0.7 1.20902e+00 2.71600e-01 5.04035e-02 3.71402e-02 1.63059e+01 7.72546e-02 5.46776e-03 3.89053e-04 -1.48901e-03 1.94039e-05 -1.12767e-05 7 4.3752 0.8218 1.0000 -0.0154
SN: asassn-16ip 150 1 NULL 1 0.0163 0.0001 0.0170 0.0001 190.3624 0.0000 9.9530 0.0060 -12.1940 0.0504 145.7747 139.8967 -99.0000 57619.4 0.1 -1.13630e+00 1.35630e-01 -2.61589e-02 3.34206e-02 1.50168e+01 3.89675e-02 1.77201e-02 6.35981e-04 2.41367e-04 -1.55579e-05 -1.81964e-05 8 22.4637 0.0075 1.0000 -0.0030
SN: asassn-16la 150 1 NULL 1 0.0143 0.0000 0.0143 0.0000 0.0000 0.0000 9.0380 0.0010 -10.0430 0.0500 128.3316 89.4306 -99.0000 57671.7 0.1 8.72410e-01 1.60140e-01 -9.61021e-02 4.23375e-02 1.42394e+01 1.16580e-01 3.60555e-02 3.87147e-03 1.23196e-04 -9.04117e-08 -1.35221e-04 8 2.7900 0.9720 1.0000 0.0032
SN: asassn-16oz 150 1 NULL 1 0.0320 0.0020 0.0320 0.0020 -10.9505 0.0000 7.5070 0.0080 -7.6240 0.0506 145.9938 59.1256 -99.0000 57749.9 0.3 1.45508e+00 1.99980e-01 -3.09184e-02 3.72138e-02 1.59278e+01 5.01957e-02 7.74851e-03 3.58228e-04 1.15498e-03 -1.68480e-05 -1.05619e-05 7 5.2695 0.7284 1.0000 -0.0159
SN: asassn-17at 150 1 NULL 1 0.0264 0.0000 0.0274 0.0000 304.3013 0.0000 10.2830 0.0000 -10.9210 0.0500 122.3806 98.6836 -99.0000 57777.0 0.4 -1.51148e+00 3.61940e-01 -5.23044e-03 3.43822e-02 1.61847e+01 3.93015e-02 6.10655e-03 2.21045e-04 1.56155e-03 -3.49845e-06 -6.29984e-06 6 15.0270 0.0357 1.0000 -0.0142
SN: asassn-17co 150 1 NULL 1 0.0179 0.0001 0.0183 0.0001 110.6936 0.0000 11.0110 0.0010 -21.2210 0.0500 148.8896 133.1205 -99.0000 57808.3 0.2 -5.79056e-01 1.94130e-01 9.13476e-02 3.73370e-02 1.53185e+01 7.06443e-02 1.34577e-02 8.75637e-04 1.42903e-03 -3.66953e-05 -2.57511e-05 6 7.1139 0.4171 1.0000 -0.0059
SN: at2016aj 150 1 NULL 1 0.0673 0.0001 0.0684 0.0001 319.3798 0.0000 10.7190 0.0000 -11.4020 0.0500 34.4518 29.6760 -99.0000 57442.9 0.5 -1.05842e+00 3.65570e-01 1.87144e-02 4.65663e-02 1.81578e+01 5.53333e-02 1.00362e-03 5.11483e-05 -1.55548e-03 -6.76583e-07 -1.97113e-06 8 11.8148 0.2240 1.0000 -0.0268
SN: at2016cor 150 1 NULL 1 0.0499 0.0000 0.0510 0.0000 294.0931 0.0000 10.2890 0.0140 -10.2070 0.0519 88.5219 39.3171 -99.0000 57541.8 0.3 -5.07526e-01 3.18350e-01 1.43530e-01 3.53283e-02 1.81226e+01 4.28154e-02 1.02839e-03 4.05541e-05 7.06482e-04 -7.23009e-07 -1.21366e-06 16 22.4780 0.1284 1.0000 -0.0180
SN: at2016cvw 150 1 NULL 1 0.0377 0.0001 0.0382 0.0001 174.4675 0.0000 11.4370 0.0010 -13.0560 0.0500 64.4133 42.2197 -99.0000 57560.1 0.4 -1.73868e+00 1.98860e-01 3.76884e-02 4.14372e-02 1.70862e+01 6.29954e-02 2.67027e-03 1.54932e-04 -8.61775e-04 1.54838e-06 -4.99861e-06 10 16.1381 0.1361 1.0000 -0.0176
SN: at2016eoa 150 1 NULL 1 0.0199 0.0001 0.0212 0.0001 368.0077 0.0000 11.5420 0.0130 -11.0650 0.0517 139.6228 120.3498 -99.0000 57615.7 0.2 -1.65914e+00 1.72490e-01 9.78110e-03 4.03431e-02 1.56678e+01 5.71619e-02 9.78615e-03 5.15222e-04 -1.05765e-03 -6.20948e-06 -1.56291e-05 6 6.8434 0.4454 1.0000 -0.0093
SN: at2016fbk 150 1 NULL 1 0.0350 0.0000 0.0357 0.0000 217.2890 0.0000 11.2770 0.2010 -10.7760 0.2071 61.6396 51.3522 -99.0000 57625.1 0.2 -9.87572e-02 1.80440e-01 9.07034e-02 3.40342e-02 1.71317e+01 4.64204e-02 2.55972e-03 1.09440e-04 5.97974e-05 -2.46111e-06 -3.01544e-06 5 25.2455 0.0003 1.0000 -0.0171
SN: at2016gsu 150 1 NULL 1 0.0754 0.0001 0.0759 0.0001 136.2854 0.0000 10.3690 0.0020 -10.3270 0.0500 33.8155 32.4883 -99.0000 57671.2 0.5 -1.90208e+00 5.52430e-01 -1.15769e-01 4.63764e-02 1.83291e+01 5.13658e-02 8.58310e-04 4.06063e-05 1.86638e-03 -5.25963e-06 -1.44447e-06 8 14.9848 0.0914 1.0000 -0.0283
SN: at2016htm 150 1 NULL 1 0.0427 0.0001 0.0429 0.0001 60.9268 0.0000 10.4300 0.0140 -9.0710 0.0519 63.7371 57.7394 -99.0000 57702.6 0.1 -4.98001e-01 2.19630e-01 -6.67800e-02 3.21479e-02 1.68620e+01 3.67812e-02 3.28554e-03 1.11303e-04 7.68923e-04 -4.70994e-06 -3.06814e-06 10 18.7818 0.0431 1.0000 -0.0185
SN: at2017cfb 150 1 NULL 1 0.0238 0.0000 0.0227 0.0000 -310.9450 0.0000 9.7930 0.0130 -10.8400 0.0517 205.2760 191.2636 -99.0000 57836.7 0.3 9.43850e-01 1.79470e-01 -6.01274e-02 3.32447e-02 1.52987e+01 4.00031e-02 1.37638e-02 5.07118e-04 1.36460e-04 -1.32803e-05 -1.40015e-05 6 3.9563 0.7848 1.0000 -0.0105
SN: at2017cfd 150 1 NULL 1 0.0122 0.0002 0.0127 0.0002 144.9281 0.0000 10.1140 0.0010 -13.2860 0.0500 186.8458 185.0919 -99.0000 57843.5 0.1 -5.33303e-01 1.17680e-01 6.14810e-02 3.29518e-02 1.45452e+01 3.84933e-02 2.71174e-02 9.61409e-04 -1.66800e-04 -6.65262e-06 -2.68314e-05 6 26.1048 0.0005 1.0000 0.0067
SN: at2017ns 150 1 NULL 1 0.0280 0.0004 0.0280 0.0004 0.0000 0.0000 10.2550 0.0070 -10.9050 0.0505 82.2902 49.6858 -99.0000 57784.3 0.3 -9.27641e-01 2.82860e-01 2.19180e-01 4.21083e-02 1.68308e+01 7.38279e-02 3.36844e-03 2.29047e-04 2.82889e-03 -1.47156e-05 -7.57334e-06 5 9.7741 0.1345 1.0000 -0.0144
