Inference for Stan model: anon_model_5d703b856fa2f28cab8159e4abe012f4.
4 chains, each with iter=20000; warmup=10000; thin=1; 
post-warmup draws per chain=10000, total post-warmup draws=40000.

                    mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
outl_loglike[122]   4.73  7.2e-3    0.8   3.19   4.24   4.71   5.21   6.33  12412    1.0
outl_loglike[123]    4.4    0.02   1.08   2.18   3.89   4.48   5.06   6.17   4656    1.0
outl_loglike[124]   4.76  6.9e-3   0.77   3.31   4.26   4.73   5.23   6.34  12504    1.0
outl_loglike[125]   4.18    0.02   2.43   0.77   3.81   4.47   5.09   6.23  11665    1.0
outl_loglike[126]    3.7    0.02   2.09  -0.49   3.11   4.04   4.78   6.05   9801    1.0
lp__              -339.5    4.42   66.1 -443.6 -387.5 -350.1 -299.4 -189.3    224   1.02

Samples were drawn using NUTS at Mon Sep 16 18:05:45 2019.
For each parameter, n_eff is a crude measure of effective sample size,
and Rhat is the potential scale reduction factor on split chains (at 
convergence, Rhat=1).
