Inference for Stan model: anon_model_5d703b856fa2f28cab8159e4abe012f4.
4 chains, each with iter=20000; warmup=10000; thin=1; 
post-warmup draws per chain=10000, total post-warmup draws=40000.

                    mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
outl_loglike[530]   3.67    0.01   1.28   1.37   3.53   3.92    4.2   4.67  12063    1.0
outl_loglike[531]    3.4    0.01   1.31   0.87   3.26   3.66   3.94   4.44  12579    1.0
outl_loglike[532]   3.76  9.7e-3   1.12   1.58    3.6   3.98   4.25   4.73  13214    1.0
outl_loglike[533]   3.52    0.01   1.36   0.94   3.39   3.79   4.07   4.56  10930    1.0
outl_loglike[534]   3.64  8.9e-3   1.03   1.56   3.46   3.84   4.11    4.6  13297    1.0
outl_loglike[535]   3.42    0.01   1.24   0.94   3.28   3.68   3.95   4.44  12403    1.0
outl_loglike[536]   3.42  8.3e-3   0.91   1.37   3.24    3.6   3.87   4.35  12144    1.0
outl_loglike[537]    4.0  5.0e-3   0.61   2.48    3.8   4.11   4.36   4.82  15021    1.0
outl_loglike[538]   4.05  4.0e-3   0.54   2.69   3.84   4.13   4.37   4.83  18813    1.0
outl_loglike[539]    2.5  6.7e-3   1.13  -0.52   2.13   2.79    3.2   3.77  28447    1.0
outl_loglike[540]   3.78    0.01   1.28   1.47   3.64   4.03   4.31   4.79  13139    1.0
outl_loglike[541]   3.87  8.0e-3   0.94   1.92   3.69   4.05   4.32   4.79  13815    1.0
outl_loglike[542]   3.88  4.5e-3   0.73   1.99   3.64   4.04   4.32    4.8  26213    1.0
outl_loglike[543]    3.6    0.02   1.76   0.82   3.51   3.93   4.21   4.69  10693    1.0
outl_loglike[544]   3.96  5.3e-3   0.66   2.32   3.76   4.08   4.34    4.8  15706    1.0
outl_loglike[545]   3.85  9.0e-3   1.02   1.76   3.68   4.05   4.32   4.79  12685    1.0
outl_loglike[546]    3.4  7.0e-3   0.82   1.53    3.2   3.55   3.82    4.3  13790    1.0
outl_loglike[547]   2.39  4.1e-3   0.84    0.5   1.88   2.47   2.98    3.8  42460    1.0
outl_loglike[548]   4.06  4.2e-3   0.53   2.74   3.85   4.13   4.38   4.83  15751    1.0
outl_loglike[549]   3.36    0.01   1.31   0.89   3.22   3.62   3.91    4.4  14786    1.0
outl_loglike[550]   3.78    0.01   1.29   1.48   3.63   4.03    4.3   4.77  12865    1.0
outl_loglike[551]   3.77    0.01    1.2   1.62   3.61   3.99   4.26   4.74  13251    1.0
outl_loglike[552]   3.25  4.5e-3   0.97   0.88   2.78   3.44   3.92   4.56  46731    1.0
outl_loglike[553]   4.03  2.5e-3   0.43   3.07   3.78   4.06   4.32   4.79  30136    1.0
outl_loglike[554]   3.77  9.0e-3   1.15   1.31    3.6   4.02    4.3   4.79  16371    1.0
outl_loglike[555]    3.8  9.1e-3   1.03   1.69   3.62   4.01   4.28   4.76  12832    1.0
outl_loglike[556]   3.77  9.8e-3   1.15   1.63   3.61   3.99   4.26   4.74  13691    1.0
outl_loglike[557]   3.88  7.5e-3   0.92   1.86    3.7   4.06   4.33    4.8  14850    1.0
outl_loglike[558]   3.89  7.0e-3    0.9   1.98   3.71   4.07   4.33    4.8  16245    1.0
outl_loglike[559]   3.76    0.01   1.21   1.57    3.6   3.98   4.26   4.73  14263    1.0
outl_loglike[560]   3.24  6.0e-3   0.76    1.4   3.04   3.38   3.66   4.14  16033    1.0
outl_loglike[561]   3.76  9.8e-3   1.21   1.22    3.6   4.03   4.31   4.79  15330    1.0
outl_loglike[562]   3.73    0.01   1.23   1.55   3.58   3.96   4.23   4.71  12267    1.0
outl_loglike[563]   4.32  1.9e-3   0.29    3.8   4.12   4.31    4.5   4.92  22383    1.0
outl_loglike[564]   3.83  9.1e-3   1.04    1.7   3.66   4.03    4.3   4.77  13108    1.0
outl_loglike[565]   3.85  3.3e-3   0.63   2.27   3.57   3.97   4.26   4.75  35830    1.0
outl_loglike[566]   3.65    0.02   1.73   0.78   3.56   3.99   4.28   4.76  11325    1.0
outl_loglike[567]   3.81  6.1e-3    0.9   1.63   3.59   4.02   4.31   4.79  21319    1.0
outl_loglike[568]   3.79    0.01    1.2   1.63   3.63   4.01   4.29   4.76  12755    1.0
outl_loglike[569]   3.94  5.7e-3   0.74   2.19   3.74   4.08   4.35   4.82  16869    1.0
outl_loglike[570]   3.46  8.1e-3    0.9   1.49   3.28   3.63   3.91   4.39  12129    1.0
outl_loglike[571]   3.49    0.01   1.48   0.94   3.38   3.77   4.05   4.54  12051    1.0
outl_loglike[572]   3.92  7.0e-3   0.78   2.05   3.73   4.07   4.34   4.81  12620    1.0
outl_loglike[573]   3.85  7.9e-3   0.93   1.81   3.66   4.03    4.3   4.77  13769    1.0
outl_loglike[574]    4.1  3.3e-3   0.47   2.94   3.88   4.15   4.39   4.84  20185    1.0
outl_loglike[575]   3.43  8.0e-3   0.89   1.41   3.24    3.6   3.88   4.36  12656    1.0
outl_loglike[576]   3.91  6.0e-3   0.78   2.09   3.72   4.07   4.34    4.8  16929    1.0
outl_loglike[577]   3.32  6.9e-3   0.81   1.45   3.12   3.48   3.75   4.24  13686    1.0
outl_loglike[578]   3.85  8.6e-3   1.04   1.81   3.67   4.05   4.32   4.79  14570    1.0
outl_loglike[579]   3.78    0.01    1.1    1.6   3.62    4.0   4.28   4.75  11564    1.0
outl_loglike[580]   3.72    0.01   1.32   1.33   3.59   3.98   4.25   4.74  11741    1.0
outl_loglike[581]   3.47    0.01    1.2   1.15   3.32   3.71   3.98   4.47  13363    1.0
outl_loglike[582]   4.29  2.0e-3    0.3   3.72   4.08   4.28   4.48   4.91  22561    1.0
outl_loglike[583]   3.98  5.2e-3   0.66   2.39   3.77    4.1   4.35   4.81  16052    1.0
outl_loglike[584]   4.16  2.9e-3    0.4   3.23   3.95   4.19   4.42   4.86  19259    1.0
outl_loglike[585]   4.22  2.3e-3   0.34    3.5   4.01   4.23   4.44   4.87  23473    1.0
outl_loglike[586]   3.68    0.01    1.3    1.4   3.54   3.92    4.2   4.68  10380    1.0
outl_loglike[587]   3.75    0.01    1.4   1.28   3.62   4.03    4.3   4.77  12684    1.0
outl_loglike[588]   3.93  2.5e-3   0.45   2.96   3.67   3.97   4.24   4.72  31235    1.0
outl_loglike[589]   3.47  2.3e-3   0.48   2.47   3.17   3.48   3.79   4.37  41950    1.0
outl_loglike[590]   3.49  9.3e-3   1.12   1.18   3.34   3.72   3.99   4.48  14426    1.0
outl_loglike[591]   3.42  7.9e-3   0.93   1.39   3.24    3.6   3.87   4.36  13813    1.0
outl_loglike[592]   4.06  3.9e-3   0.52   2.76   3.85   4.13   4.38   4.84  17478    1.0
outl_loglike[593]    3.5  2.8e-3   0.51   2.43   3.17   3.52   3.85   4.44  33315    1.0
outl_loglike[594]   3.39  8.0e-3   0.97   1.26   3.21   3.58   3.85   4.34  14801    1.0
outl_loglike[595]   3.77    0.01   1.22   1.56   3.62    4.0   4.28   4.75  13583    1.0
outl_loglike[596]   3.91  6.5e-3   0.81   2.07   3.73   4.08   4.34   4.81  15436    1.0
outl_loglike[597]   3.63    0.01   1.18   1.41   3.48   3.85   4.13   4.61  12652    1.0
outl_loglike[598]   3.87  8.4e-3   0.93   1.84   3.69   4.05   4.32   4.79  12286    1.0
outl_loglike[599]   3.43  9.6e-3   0.97   1.36   3.26   3.62   3.89   4.38  10238    1.0
outl_loglike[600]   3.79  6.8e-3   0.98   1.46   3.57   4.02   4.31   4.79  20730    1.0
outl_loglike[601]   4.11  3.5e-3   0.46   2.98    3.9   4.16   4.39   4.84  17044    1.0
outl_loglike[602]   1.43    0.02   3.89  -10.2   0.93   2.84   3.76   4.55  24660    1.0
outl_loglike[603]   3.43    0.02   2.65  -1.21   3.47   3.96   4.26   4.75  13055    1.0
outl_loglike[604]  -3.67  9.6e-3   1.43  -6.79  -4.56  -3.57  -2.67  -1.16  22299    1.0
outl_loglike[605]   3.81  9.8e-3    1.1   1.74   3.65   4.02   4.29   4.76  12724    1.0
outl_loglike[606]   3.14  4.1e-3   0.55   1.78   2.92   3.22   3.47   3.96  17655    1.0
outl_loglike[607]    3.6  9.0e-3   1.36   0.41   3.39   3.94   4.27   4.77  22516    1.0
outl_loglike[608]   3.84  8.4e-3   0.95    1.8   3.67   4.03    4.3   4.77  12996    1.0
outl_loglike[609]    3.9  6.7e-3   0.84    2.0    3.7   4.07   4.33    4.8  15471    1.0
outl_loglike[610]   4.09  3.7e-3   0.49   2.89   3.88   4.15   4.39   4.84  17231    1.0
outl_loglike[611]   3.83  6.5e-3    0.9   1.63   3.61   4.03   4.31    4.8  18988    1.0
outl_loglike[612]   3.32  5.9e-3   0.69   1.64   3.11   3.44    3.7   4.19  13460    1.0
outl_loglike[613]   3.71  8.7e-3   1.03   1.54   3.55   3.92   4.19   4.67  14113    1.0
outl_loglike[614]   3.98  4.3e-3   0.64   2.39   3.78    4.1   4.35   4.81  22037    1.0
outl_loglike[615]   3.96  5.9e-3    0.7   2.28   3.77   4.09   4.34   4.82  14031    1.0
outl_loglike[616]   4.16  2.3e-3   0.37   3.34   3.95   4.18    4.4   4.85  26590    1.0
outl_loglike[617]   3.06    0.01   1.26   0.18   2.89   3.36   3.66   4.17  15238    1.0
outl_loglike[618]   4.14  3.1e-3   0.42   3.14   3.93   4.18   4.41   4.85  18342    1.0
outl_loglike[619]   4.29  2.0e-3    0.3   3.74   4.09   4.28   4.48    4.9  21711    1.0
outl_loglike[620]   3.54    0.01   1.17   1.24   3.39   3.77   4.05   4.53  11730    1.0
outl_loglike[621]   4.08  3.8e-3   0.49   2.86   3.88   4.15   4.39   4.83  16969    1.0
outl_loglike[622]   4.01  4.6e-3   0.62   2.49    3.8   4.11   4.36   4.83  18066    1.0
outl_loglike[623]   3.81    0.01   1.24   1.69   3.67   4.04    4.3   4.77  12704    1.0
outl_loglike[624]   3.21  5.6e-3    0.7   1.47    3.0   3.34    3.6   4.09  15691    1.0
outl_loglike[625]   3.77    0.01   1.36   1.38   3.63   4.02   4.29   4.77  13859    1.0
outl_loglike[626]   3.59    0.01    1.5   1.12   3.46   3.87   4.15   4.63  14598    1.0
outl_loglike[627]   3.77  2.9e-3   0.49   2.73   3.46   3.79    4.1   4.65  28170    1.0
outl_loglike[628]   3.46  9.9e-3   1.11   1.18    3.3   3.68   3.96   4.44  12648    1.0
outl_loglike[629]    3.8    0.01   1.15   1.66   3.64   4.02   4.29   4.78  13035    1.0
outl_loglike[630]   3.92  6.1e-3   0.75   2.13   3.73   4.07   4.33    4.8  14763    1.0
outl_loglike[631]   3.66    0.01   1.59    1.0   3.55   3.97   4.25   4.74  12362    1.0
outl_loglike[632]   4.25  2.3e-3   0.33   3.59   4.04   4.25   4.46   4.89  21102    1.0
outl_loglike[633]   3.63    0.01   1.39   1.19    3.5   3.91   4.18   4.67  11289    1.0
outl_loglike[634]   3.84  8.9e-3   1.04    1.7   3.67   4.05   4.32    4.8  13532    1.0
outl_loglike[635]   3.81  5.6e-3   0.86   1.69   3.57   4.02    4.3   4.79  23533    1.0
outl_loglike[636]   3.72    0.01   1.48    1.1   3.58   4.01   4.29   4.77  13407    1.0
outl_loglike[637]   3.12  7.6e-3   1.06   0.62   2.93   3.35   3.65   4.15  19398    1.0
outl_loglike[638]   3.52  9.0e-3   1.03   1.41   3.35   3.72    4.0   4.47  13298    1.0
outl_loglike[639]   3.25  5.1e-3    0.6   1.79   3.04   3.34    3.6   4.08  13984    1.0
outl_loglike[640]    3.7    0.01   1.46    1.3   3.57   3.98   4.25   4.73  11781    1.0
outl_loglike[641]   3.68    0.01   1.57    0.9   3.56    4.0   4.29   4.77  13411    1.0
outl_loglike[642]   1.52    0.02   3.06  -7.31   0.73   2.51   3.48   4.44  25333    1.0
outl_loglike[643]   3.65    0.01   1.26    1.3    3.5    3.9   4.17   4.65  11331    1.0
outl_loglike[644]   4.12  2.4e-3    0.4   3.21    3.9   4.15   4.38   4.83  29513    1.0
outl_loglike[645]   3.85  8.9e-3   0.99    1.8   3.68   4.05   4.32   4.79  12351    1.0
outl_loglike[646]   3.82  8.7e-3   1.03   1.72   3.66   4.03    4.3   4.76  14012    1.0
outl_loglike[647]   3.69  3.6e-3   0.67   2.09   3.34    3.8   4.16    4.7  35558    1.0
outl_loglike[648]   4.04  2.2e-3   0.38   3.24    3.8   4.05    4.3   4.76  29408    1.0
outl_loglike[649]   4.01  4.2e-3   0.57   2.57   3.81    4.1   4.36   4.82  18740    1.0
outl_loglike[650]    3.5    0.01    1.4   1.08   3.37   3.77   4.04   4.53  12128    1.0
outl_loglike[651]   3.88  7.7e-3   0.88   1.93    3.7   4.05   4.32   4.79  13192    1.0
outl_loglike[652]   3.76  6.6e-3   0.97   1.39   3.52   3.99   4.29   4.79  21344    1.0
outl_loglike[653]   3.06  5.5e-3    1.1   0.32   2.55   3.27   3.82   4.51  40529    1.0
outl_loglike[654]    4.1  3.8e-3   0.48   2.93    3.9   4.16   4.39   4.84  15910    1.0
outl_loglike[655]   3.94  5.9e-3   0.75   2.19   3.74   4.08   4.34    4.8  16415    1.0
outl_loglike[656]   3.75    0.01   1.14   1.56    3.6   3.98   4.25   4.73  12589    1.0
outl_loglike[657]   3.77    0.01    1.3   1.46   3.63   4.02    4.3   4.77  11480    1.0
outl_loglike[658]   2.92  5.6e-3   0.85   0.72   2.68   3.12   3.42   3.93  22875    1.0
outl_loglike[659]   4.16  3.0e-3    0.4   3.25   3.95   4.19   4.42   4.86  17725    1.0
outl_loglike[660]    3.9  7.5e-3   0.87   1.96   3.71   4.07   4.33   4.81  13485    1.0
outl_loglike[661]   4.32  1.9e-3   0.29    3.8   4.12   4.31   4.51   4.92  21696    1.0
outl_loglike[662]   3.16  6.9e-3   0.84   1.14   2.96   3.33   3.61    4.1  14586    1.0
outl_loglike[663]   3.47    0.01   1.17   1.16   3.32   3.71   3.99   4.46  13513    1.0
outl_loglike[664]   3.94  6.5e-3   0.75   2.22   3.75   4.08   4.34   4.81  13256    1.0
outl_loglike[665]   4.01  4.5e-3   0.59   2.52    3.8   4.11   4.36   4.83  17406    1.0
outl_loglike[666]   3.74    0.01   1.12   1.56   3.58   3.95   4.23   4.71  10659    1.0
outl_loglike[667]   4.17  3.0e-3   0.39   3.28   3.97    4.2   4.42   4.86  16810    1.0
outl_loglike[668]   4.12  2.4e-3   0.39   3.29   3.89   4.14   4.37   4.83  26568    1.0
outl_loglike[669]    3.7    0.01   1.45   1.42   3.57   3.96   4.23   4.71  12562    1.0
outl_loglike[670]   3.58    0.02   1.93   0.57   3.51   3.94   4.23   4.71  11215    1.0
outl_loglike[671]   3.73  9.6e-3   1.27   1.05   3.57   4.01    4.3   4.78  17288    1.0
outl_loglike[672]   3.71    0.01   1.22    1.4   3.56   3.95   4.22    4.7  13549    1.0
outl_loglike[673]   4.05  4.3e-3   0.54   2.69   3.84   4.13   4.38   4.83  15451    1.0
outl_loglike[674]   4.27  2.1e-3   0.31   3.68   4.07   4.27   4.47   4.89  21948    1.0
outl_loglike[675]   3.73    0.01   1.39   1.45   3.59    4.0   4.27   4.75  12050    1.0
outl_loglike[676]   3.94  6.4e-3   0.74   2.18   3.75   4.08   4.34   4.82  13603    1.0
outl_loglike[677]   4.09  3.2e-3   0.47   2.93   3.88   4.14   4.39   4.84  21951    1.0
outl_loglike[678]   4.07  2.6e-3   0.45   3.01   3.84   4.11   4.36   4.82  28783    1.0
outl_loglike[679]   3.67    0.01   1.33   1.32   3.53   3.92    4.2   4.68  11620    1.0
outl_loglike[680]    3.9  7.8e-3   0.88    2.0   3.71   4.06   4.33    4.8  12877    1.0
outl_loglike[681]   3.71    0.01   1.28   1.39   3.57   3.96   4.23   4.71   9902    1.0
outl_loglike[682]    3.7    0.01   1.54   1.27   3.58   3.98   4.26   4.74  11048    1.0
outl_loglike[683]   3.86  8.4e-3   0.98   1.87   3.69   4.05   4.31   4.78  13608    1.0
outl_loglike[684]   3.58    0.01   1.21   1.27   3.43   3.82   4.09   4.57  12333    1.0
outl_loglike[685]   3.85  7.0e-3   0.91   1.73   3.66   4.04   4.31   4.79  16762    1.0
outl_loglike[686]   4.17  1.9e-3   0.33   3.51   3.95   4.17   4.38   4.82  30114    1.0
outl_loglike[687]   4.12  3.4e-3   0.46   3.04   3.91   4.17    4.4   4.84  17494    1.0
outl_loglike[688]   3.31    0.02   2.12  -0.56   3.29   3.75   4.05   4.54  11619    1.0
outl_loglike[689]   4.03  4.5e-3   0.58   2.64   3.83   4.12   4.37   4.83  16439    1.0
outl_loglike[690]   3.53    0.01   1.24   1.28   3.38   3.77   4.04   4.53  12364    1.0
outl_loglike[691]   3.63    0.01   1.14   1.44   3.47   3.85   4.12    4.6  12970    1.0
outl_loglike[692]   3.61    0.02   1.83   0.83   3.52   3.96   4.24   4.72   9050    1.0
outl_loglike[693]   3.91  6.9e-3   0.82   2.08   3.72   4.07   4.33    4.8  14084    1.0
outl_loglike[694]   4.05  4.0e-3   0.53   2.75   3.84   4.12   4.36   4.82  17024    1.0
outl_loglike[695]   3.64    0.01   1.47    1.2   3.52   3.92    4.2   4.67  12507    1.0
outl_loglike[696]   3.73    0.01   1.37   1.11   3.58   4.02    4.3   4.78  14930    1.0
outl_loglike[697]    3.7  2.7e-3   0.54   2.48   3.39   3.76   4.08   4.61  41263    1.0
outl_loglike[698]   3.79  2.2e-3   0.43   2.87   3.52   3.81   4.08   4.58  38356    1.0
outl_loglike[699]    2.3  7.5e-3   1.47  -1.46   1.63   2.59    3.3   4.25  38975    1.0
outl_loglike[700]   2.99  2.6e-3   0.37   2.21   2.76    3.0   3.23   3.69  20161    1.0
outl_loglike[701]   3.72    0.01   1.48    1.2    3.6   4.01   4.29   4.77  12507    1.0
outl_loglike[702]    3.8    0.01    1.1   1.65   3.64   4.02   4.29   4.77  11688    1.0
outl_loglike[703]   3.95  5.3e-3    0.7   2.24   3.76   4.09   4.35   4.81  17543    1.0
outl_loglike[704]   3.57    0.01   1.17   1.41   3.41   3.79   4.06   4.54  11672    1.0
outl_loglike[705]   4.13  3.3e-3   0.45   3.07   3.91   4.17    4.4   4.85  18828    1.0
outl_loglike[706]   4.08  1.9e-3   0.35   3.37   3.86   4.08    4.3   4.76  34552    1.0
outl_loglike[707]   3.04  8.8e-3   1.16   0.24   2.85   3.31   3.61   4.11  17289    1.0
outl_loglike[708]   3.76    0.01   1.17   1.57   3.61   3.98   4.25   4.73  11373    1.0
outl_loglike[709]   3.98  4.8e-3   0.65   2.37   3.78    4.1   4.36   4.82  18249    1.0
outl_loglike[710]   4.28  1.9e-3    0.3   3.73   4.08   4.27   4.47    4.9  23550    1.0
outl_loglike[711]   3.93  5.2e-3   0.72   2.14   3.73   4.07   4.33   4.81  19195    1.0
outl_loglike[712]   3.96  3.2e-3   0.56   2.57   3.72   4.06   4.32    4.8  30129    1.0
outl_loglike[713]   4.02  4.1e-3   0.58   2.56   3.81   4.12   4.36   4.82  19948    1.0
outl_loglike[714]   2.39  3.2e-3   0.63   1.04    2.0   2.44   2.83   3.52  37453    1.0
outl_loglike[715]   3.97  4.7e-3   0.64   2.36   3.76   4.09   4.35   4.82  18439    1.0
outl_loglike[716]    3.7  6.7e-3   1.01   1.18   3.44   3.96   4.27   4.77  23135    1.0
outl_loglike[717]   4.09  2.5e-3   0.42   3.15   3.86   4.13   4.37   4.82  28324    1.0
outl_loglike[718]    2.7  5.2e-3   0.92   0.58   2.17   2.81   3.35   4.19  31145    1.0
outl_loglike[719]    4.2  2.1e-3   0.35   3.48   3.99   4.21   4.43   4.86  26098    1.0
outl_loglike[720]   4.11  2.8e-3   0.44   3.06    3.9   4.16   4.39   4.84  23674    1.0
outl_loglike[721]   3.68  3.8e-3   0.71   1.99   3.32    3.8   4.16   4.72  35250    1.0
outl_loglike[722]   3.53  4.2e-3   0.72    1.8   3.16   3.66   4.03   4.59  30037    1.0
outl_loglike[723]    4.3  2.0e-3   0.29   3.77    4.1   4.29   4.49    4.9  21543    1.0
outl_loglike[724]   4.07  2.6e-3   0.45   3.02   3.84   4.12   4.36   4.82  30129    1.0
outl_loglike[725]   2.16  9.7e-3   1.76  -2.61   1.48   2.57   3.35    4.3  33009    1.0
outl_loglike[726]   2.97  6.1e-3   1.22  -0.09   2.44   3.23    3.8   4.53  40525    1.0
outl_loglike[727]   4.24  2.2e-3   0.33   3.57   4.03   4.24   4.45   4.88  23149    1.0
outl_loglike[728]   3.74  2.4e-3    0.5   2.64   3.45   3.79   4.08    4.6  41996    1.0
outl_loglike[729]   4.25  2.2e-3   0.32   3.62   4.04   4.25   4.46    4.9  22266    1.0
outl_loglike[730]    4.0  3.3e-3   0.54   2.63   3.78   4.09   4.35   4.81  27259    1.0
outl_loglike[731]   4.24  2.3e-3   0.33   3.58   4.03   4.24   4.45   4.88  21467    1.0
outl_loglike[732]   4.08  4.0e-3    0.5   2.85   3.87   4.14   4.38   4.83  15618    1.0
outl_loglike[733]   3.83  2.3e-3   0.47    2.8   3.55   3.86   4.14   4.65  42360    1.0
outl_loglike[734]   3.66  2.8e-3   0.53    2.5   3.34   3.69   4.01   4.58  36277    1.0
outl_loglike[735]   4.01  4.7e-3   0.59   2.56   3.81   4.11   4.35   4.81  15532    1.0
outl_loglike[736]   4.12  2.8e-3   0.43   3.13   3.89   4.16    4.4   4.85  24432    1.0
outl_loglike[737]   4.04  2.5e-3   0.43   3.08    3.8   4.07   4.32    4.8  30668    1.0
outl_loglike[738]   4.28  2.1e-3    0.3   3.73   4.08   4.28   4.48    4.9  21043    1.0
outl_loglike[739]   4.24  2.3e-3   0.33   3.58   4.04   4.24   4.45   4.88  19861    1.0
outl_loglike[740]   3.51  2.7e-3   0.55   2.34   3.17   3.55   3.89   4.49  40588    1.0
outl_loglike[741]   3.59  2.9e-3   0.63   2.11   3.25   3.69   4.03   4.58  45901    1.0
outl_loglike[742]   4.25  2.3e-3   0.32   3.61   4.05   4.25   4.46   4.89  19838    1.0
outl_loglike[743]   4.32  1.9e-3   0.29   3.81   4.12    4.3    4.5   4.92  22556    1.0
outl_loglike[744]   4.06  2.4e-3   0.42    3.1   3.82   4.09   4.34   4.81  30723    1.0
outl_loglike[745]   2.37  3.9e-3   0.79   0.64    1.9   2.43   2.92   3.73  40266    1.0
outl_loglike[746]   4.19  2.7e-3   0.38   3.32   3.98   4.21   4.43   4.87  20638    1.0
outl_loglike[747]   4.16  3.0e-3    0.4   3.26   3.95   4.19   4.41   4.85  17790    1.0
outl_loglike[748]    4.2  2.2e-3   0.35   3.47   3.99   4.21   4.43   4.86  24407    1.0
outl_loglike[749]   3.51  3.2e-3   0.66   1.96   3.13    3.6   3.97   4.56  44277    1.0
outl_loglike[750]   4.27  2.2e-3   0.31   3.66   4.06   4.26   4.47   4.89  19809    1.0
outl_loglike[751]   3.04  5.1e-3   0.77   1.33   2.58   3.12   3.59   4.33  22997    1.0
outl_loglike[752]   3.96  3.1e-3   0.53   2.66    3.7   4.04   4.31   4.79  29436    1.0
outl_loglike[753]   4.29  2.0e-3    0.3   3.73   4.09   4.28   4.49   4.91  22044    1.0
outl_loglike[754]   3.87  2.8e-3   0.54   2.57   3.59   3.94   4.23   4.73  37948    1.0
outl_loglike[755]   3.94  2.3e-3   0.46   2.89   3.69   3.99   4.25   4.72  40822    1.0
outl_loglike[756]   3.89  2.4e-3   0.42    3.0   3.63   3.91   4.17   4.66  31494    1.0
outl_loglike[757]   4.12  2.8e-3   0.44   3.07   3.91   4.16    4.4   4.85  24427    1.0
outl_loglike[758]    4.1  2.8e-3   0.44   3.04   3.89   4.15   4.39   4.83  24948    1.0
outl_loglike[759]   4.25  2.1e-3   0.32   3.62   4.05   4.25   4.46   4.89  22994    1.0
outl_loglike[760]    3.1  3.3e-3   0.72   1.51   2.68   3.18   3.61    4.3  47035    1.0
outl_loglike[761]   4.14  2.8e-3   0.42   3.14   3.92   4.18   4.41   4.86  23161    1.0
outl_loglike[762]   4.08  3.5e-3   0.49   2.88   3.87   4.14   4.38   4.84  18974    1.0
outl_loglike[763]   2.31  5.4e-3   1.17  -0.49   1.71   2.48   3.13   4.08  47499    1.0
outl_loglike[764]   4.23  2.1e-3   0.33   3.59   4.02   4.23   4.44   4.88  23340    1.0
outl_loglike[765]   4.31  2.0e-3   0.29   3.78   4.11    4.3    4.5   4.91  21652    1.0
outl_loglike[766]   4.16  2.8e-3   0.41   3.21   3.95   4.19   4.42   4.86  20747    1.0
outl_loglike[767]    4.3  2.0e-3   0.29   3.77    4.1   4.29   4.49   4.91  21388    1.0
outl_loglike[768]   4.23  2.1e-3   0.33   3.59   4.03   4.23   4.44   4.87  24578    1.0
outl_loglike[769]   4.23  2.4e-3   0.34   3.54   4.03   4.24   4.45   4.88  20344    1.0
outl_loglike[770]   4.24  2.2e-3   0.33   3.58   4.03   4.24   4.45   4.89  22907    1.0
outl_loglike[771]   4.21  2.6e-3   0.36   3.43    4.0   4.22   4.44   4.88  19665    1.0
outl_loglike[772]    3.9  2.3e-3   0.44   2.93   3.63   3.93    4.2   4.69  38495    1.0
outl_loglike[773]   4.29  2.1e-3    0.3   3.74   4.09   4.28   4.48   4.91  20586    1.0
outl_loglike[774]    3.4  3.1e-3   0.63    2.0   3.02   3.45   3.84   4.47  41240    1.0
outl_loglike[775]   4.17  2.9e-3   0.39   3.28   3.96    4.2   4.42   4.86  18054    1.0
outl_loglike[776]   0.19  7.9e-3   1.53  -3.26  -0.71   0.37   1.27   2.71  38002    1.0
outl_loglike[777]   3.52  2.7e-3   0.59   2.18   3.18   3.57   3.92    4.5  46609    1.0
outl_loglike[778]   4.04  3.2e-3   0.51   2.81    3.8   4.11   4.37   4.83  26062    1.0
outl_loglike[779]   3.64  3.4e-3    0.7   1.94   3.29   3.77   4.13   4.68  42807    1.0
outl_loglike[780]   3.43  4.8e-3   0.88   1.29   2.99   3.59   4.04   4.66  33938    1.0
outl_loglike[781]   1.29  5.5e-3   0.94  -0.83   0.74   1.39   1.94   2.85  29487    1.0
outl_loglike[782]   4.06  2.8e-3   0.47   2.94   3.82   4.11   4.36   4.82  27798    1.0
outl_loglike[783]    4.1  2.7e-3   0.43    3.1   3.87   4.14   4.38   4.84  25831    1.0
outl_loglike[784]   3.12  3.6e-3   0.68   1.63   2.71   3.17   3.58   4.29  35681    1.0
outl_loglike[785]   4.25  2.2e-3   0.33    3.6   4.04   4.25   4.46   4.88  21285    1.0
outl_loglike[786]   3.95  2.4e-3   0.47   2.87   3.68   3.99   4.27   4.75  38642    1.0
outl_loglike[787]   3.88  2.7e-3   0.47   2.85    3.6   3.91    4.2   4.71  30811    1.0
outl_loglike[788]   3.18  3.1e-3   0.62   1.85    2.8   3.22   3.61   4.28  40697    1.0
outl_loglike[789]   3.62  5.0e-3   0.89   1.36   3.25   3.83    4.2   4.74  32389    1.0
outl_loglike[790]   4.02  4.3e-3   0.56   2.62   3.81   4.11   4.36   4.82  17022    1.0
outl_loglike[791]   4.06  3.2e-3   0.49   2.87   3.84   4.13   4.38   4.84  23080    1.0
outl_loglike[792]   4.32  1.9e-3   0.29   3.81   4.12   4.31   4.51   4.92  21535    1.0
outl_loglike[793]   4.25  2.0e-3   0.32   3.64   4.05   4.25   4.46   4.88  24776    1.0
outl_loglike[794]   4.25  2.2e-3   0.32   3.62   4.05   4.25   4.46   4.88  20874    1.0
outl_loglike[795]   4.13  2.1e-3   0.38   3.31   3.91   4.15   4.37   4.82  31430    1.0
outl_loglike[796]   3.87  3.8e-3   0.67   2.15    3.6    4.0   4.29   4.78  31618    1.0
outl_loglike[797]   3.33  3.6e-3   0.79   1.45    2.9   3.44   3.88   4.52  47703    1.0
outl_loglike[798]    4.1  3.0e-3   0.45    3.0   3.89   4.15   4.39   4.84  23094    1.0
