# FITOPT: ->FITOPT000
# FITOPT:	 NONE
# ----------------------------------------
NVAR: 34
VARNAMES:  CID IDSURVEY TYPE FIELD CUTFLAG_SNANA zCMB zCMBERR zHD zHDERR VPEC VPEC_ERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB PIa DISTCORR
# VERSION_SNANA		 = v10_45j
# TABLE NAME: FITRES
#

SN: 1998eg 62 0 NULL 1 0.0236 0.0000 0.0240 0.0000 110.1795 0.0000 11.1200 0.0600 98.7044 63.8660 57.1457 51111.2 0.0 -4.89565e-01 2.20700e-01 1.80685e-02 3.29575e-02 1.59273e+01 7.24723e-02 7.61669e-03 5.08410e-04 3.11610e-04 5.28489e-08 -1.32771e-05 8 4.5698 0.8701 1.0000 0.0033
SN: 1998es 62 0 NULL 1 0.0096 0.0000 0.0093 0.0000 -73.8254 0.0000 10.3700 0.0600 135.7157 77.5532 63.8681 51143.6 0.1 1.23430e+00 6.74056e-02 6.03696e-02 2.55920e-02 1.35822e+01 3.38285e-02 6.57065e-02 2.04723e-03 -1.49971e-04 -6.99052e-07 -4.35495e-05 92 56.5875 0.9990 1.0000 0.0088
SN: 1999cc 62 0 NULL 1 0.0315 0.0000 0.0314 0.0000 -26.8778 0.0000 11.0390 0.0950 120.6358 98.7019 98.7017 51315.9 0.1 -1.60661e+00 7.51480e-02 -4.86623e-03 2.63092e-02 1.65271e+01 3.08002e-02 4.40264e-03 1.24894e-04 -1.67294e-04 4.83253e-07 -2.76710e-06 47 34.1830 0.9185 1.0000 -0.0014
SN: 1999dq 62 0 NULL 1 0.0133 0.0000 0.0129 0.0000 -129.7550 0.0000 11.3500 0.4500 155.1065 120.6375 98.7033 51436.6 0.0 8.69900e-01 3.41567e-02 3.43425e-02 2.87826e-02 1.41343e+01 6.53713e-02 3.95442e-02 2.38092e-03 -2.10331e-04 1.22484e-05 -5.47631e-05 142 187.3042 0.0076 1.0000 0.0080
SN: 1999ef 62 0 NULL 1 0.0380 0.0000 0.0383 0.0000 84.1602 0.0000 11.0900 0.1700 98.7030 67.8603 60.3181 51457.8 0.8 2.86800e-01 1.66500e-01 -1.89543e-02 3.25316e-02 1.68739e+01 7.51707e-02 3.20645e-03 2.21998e-04 -3.38990e-04 7.97794e-06 -5.27854e-06 8 9.1554 0.4231 1.0000 -0.0040
SN: 1999ej 62 0 NULL 1 0.0154 0.0000 0.0153 0.0000 -36.7068 0.0000 10.6100 0.1600 108.5735 83.5183 67.8583 51483.0 0.6 -1.51715e+00 2.29800e-01 -1.36393e-02 3.60158e-02 1.51173e+01 6.57971e-02 1.60014e-02 9.69708e-04 -6.77099e-04 3.27910e-05 -2.74665e-05 5 2.2683 0.8934 1.0000 0.0073
SN: 1999ek 62 0 NULL 1 0.0176 0.0000 0.0176 0.0000 -11.7931 0.0000 11.3500 3.5000 98.7074 77.5535 72.3868 51482.7 0.1 -7.40186e-01 7.68062e-02 1.71800e-01 7.29136e-02 1.57273e+01 2.75000e-01 9.12873e-03 2.31240e-03 -1.10757e-03 3.58639e-05 -1.62715e-04 92 92.2003 0.5039 1.0000 0.0067
SN: 1999x 62 0 NULL 1 0.0258 0.0000 0.0264 0.0000 199.7016 0.0000 10.3300 0.1500 35.0237 28.5725 26.4811 51208.2 0.2 -5.40035e-01 4.17900e-01 2.30402e-02 4.55577e-02 1.60434e+01 6.99970e-02 6.85460e-03 4.41914e-04 1.16625e-02 -1.39655e-04 -1.77561e-05 11 3.6742 0.9886 1.0000 0.0016
SN: 2000b 62 0 NULL 1 0.0204 0.0000 0.0202 0.0000 -76.1881 0.0000 11.4400 2.7800 155.1037 108.5752 90.4810 51564.5 0.3 -1.50138e+00 1.54000e-01 8.25866e-02 3.52152e-02 1.54788e+01 6.31611e-02 1.14842e-02 6.68075e-04 8.29406e-04 -4.31734e-05 -1.85772e-05 11 11.3109 0.5025 1.0000 0.0059
SN: 2000cf 62 0 NULL 1 0.0365 0.0000 0.0373 0.0000 251.0683 0.0000 10.1732 0.2809 120.6377 83.5185 60.3186 51673.2 0.3 -5.22229e-01 8.45845e-02 -2.32288e-02 2.73597e-02 1.68128e+01 3.71486e-02 3.39116e-03 1.16029e-04 -2.34184e-04 2.00580e-06 -2.63369e-06 42 71.9885 0.0037 1.0000 -0.0037
SN: 2000cn 62 0 NULL 1 0.0232 0.0000 0.0235 0.0000 81.6736 0.0000 10.9619 0.2809 98.7031 72.3827 63.8655 51707.8 0.1 -2.56456e+00 1.58900e-01 9.56035e-02 2.87231e-02 1.63119e+01 4.32179e-02 5.34330e-03 2.12691e-04 2.93551e-04 -4.05017e-06 -4.77161e-06 32 25.5037 0.7851 1.0000 0.0036
SN: 2000dk 62 0 NULL 1 0.0160 0.0000 0.0163 0.0000 98.5147 0.0000 10.4766 0.3742 155.1071 135.7177 90.4783 51812.9 0.1 -2.04294e+00 7.87941e-02 -1.37029e-02 2.89068e-02 1.51314e+01 4.78618e-02 1.57974e-02 6.96386e-04 -1.04344e-04 -8.59573e-07 -1.53784e-05 23 26.0590 0.3502 1.0000 0.0071
SN: 2000fa 62 0 NULL 1 0.0218 0.0000 0.0227 0.0000 283.8525 0.0000 9.9700 4.0000 155.1071 108.5743 98.7034 51893.1 0.1 4.85500e-01 8.36509e-02 5.57924e-02 2.82573e-02 1.56559e+01 4.81667e-02 9.77280e-03 4.33552e-04 -7.37560e-05 -4.11606e-06 -9.52270e-06 17 16.5932 0.5512 1.0000 0.0041
SN: 2001ah 63 0 NULL 1 0.0589 0.0000 0.0595 0.0000 170.2174 0.0000 11.1410 0.0200 58.8370 45.4655 43.4778 52006.6 0.8 1.41960e+00 6.39100e-01 -3.17435e-02 2.98258e-02 1.74223e+01 6.02008e-02 1.95026e-03 1.08136e-04 7.39444e-04 -5.90999e-05 -1.47878e-06 16 22.5165 0.1273 1.0000 -0.0125
SN: 2001az 63 0 NULL 1 0.0406 0.0000 0.0409 0.0000 101.1350 0.0000 11.3760 0.0590 55.5364 52.6357 47.6282 52031.0 0.9 1.07330e+00 4.50500e-01 -6.78017e-02 2.95487e-02 1.67078e+01 4.90184e-02 3.74154e-03 1.68921e-04 2.13920e-03 2.18922e-05 -3.33856e-06 14 7.4726 0.9432 1.0000 -0.0054
SN: 2001cp 63 0 NULL 1 0.0224 0.0000 0.0220 0.0000 -111.4690 0.0000 11.3180 3.0540 71.4224 66.6734 50.0000 52088.7 0.5 -7.48968e-01 7.77800e-01 -2.57021e-01 6.04784e-02 1.51270e+01 1.33700e-01 1.58967e-02 1.95779e-03 3.12734e-02 -1.08451e-03 -1.03850e-04 3 4.9789 0.1733 1.0000 0.0047
SN: 2001da 63 0 NULL 1 0.0165 0.0000 0.0170 0.0000 172.2854 0.0000 11.0060 0.0420 43.4828 41.6757 32.2610 52107.7 1.0 -7.18370e-01 7.02200e-01 1.03200e-01 3.64214e-02 1.52612e+01 5.34299e-02 1.40205e-02 6.89959e-04 1.61040e-03 1.26340e-04 -1.89950e-05 3 4.3223 0.3641 1.0000 0.0069
SN: 2001en 63 0 NULL 1 0.0154 0.0000 0.0153 0.0000 -40.4988 0.0000 11.1330 0.0780 71.4205 55.5595 50.0000 52194.2 0.4 -1.12584e+00 8.59520e-02 5.53241e-02 2.91501e-02 1.49126e+01 4.47727e-02 1.93215e-02 7.96764e-04 -1.80488e-04 1.10796e-05 -1.78824e-05 17 26.8884 0.0811 1.0000 0.0073
SN: 2001fe 63 0 NULL 1 0.0145 0.0000 0.0147 0.0000 69.5020 0.0000 10.2770 0.0950 90.9022 83.3293 62.5035 52229.3 0.3 6.15700e-01 9.34538e-02 -1.95577e-02 2.63883e-02 1.44400e+01 3.19711e-02 2.98530e-02 8.79064e-04 -3.03527e-04 5.13397e-06 -1.92826e-05 22 20.5715 0.6072 1.0000 0.0075
SN: 2001fh 63 0 NULL 1 0.0114 0.0000 0.0119 0.0000 144.4049 0.0000 10.2840 3.5020 66.6773 62.5027 58.8364 52224.4 0.1 -1.96157e+00 1.18100e-01 -4.03257e-02 8.71148e-02 1.45655e+01 3.52000e-01 2.65762e-02 8.61658e-03 -2.21983e-03 1.95930e-04 -7.26998e-04 27 54.9887 0.0017 1.0000 0.0083
SN: 2001gb 63 0 NULL 1 0.0268 0.0000 0.0267 0.0000 -10.5872 0.0000 10.4990 0.1310 50.0054 43.4913 14.4923 52234.9 1.9 -5.48287e-01 3.78300e-01 6.88958e-02 5.03284e-02 1.62353e+01 1.13400e-01 5.74532e-03 6.00280e-04 -3.40164e-03 7.91756e-05 -2.22790e-05 4 8.0290 0.1546 1.0000 0.0014
SN: 2001g 63 0 NULL 1 0.0171 0.0000 0.0173 0.0000 75.7644 0.0000 10.4990 0.0480 52.6313 45.4545 35.7113 51931.2 0.8 2.13200e-01 2.98100e-01 -2.95452e-02 3.46910e-02 1.47350e+01 4.21760e-02 2.27649e-02 8.84313e-04 1.21768e-04 -2.02846e-05 -2.71665e-05 3 3.1563 0.3681 1.0000 0.0068
SN: 2001ic 63 0 NULL 1 0.0430 0.0000 0.0444 0.0000 420.4272 0.0000 11.3990 0.5820 29.4120 25.0000 22.7236 52245.3 0.2 -1.65400e+00 5.34900e-01 7.26760e-02 9.60438e-02 1.71456e+01 1.33800e-01 2.50580e-03 3.08777e-04 3.58410e-02 -1.39283e-04 -2.63425e-05 3 1.1683 0.8833 1.0000 -0.0080
SN: 2001v 63 0 NULL 1 0.0160 0.0000 0.0157 0.0000 -89.1824 0.0000 4.4220 3.8540 58.8306 52.6378 47.6078 51973.9 0.1 8.39300e-01 8.04505e-02 -1.58583e-03 2.61184e-02 1.43282e+01 3.18495e-02 3.30967e-02 9.70876e-04 7.48381e-05 -1.81050e-05 -2.13111e-05 64 93.0847 0.0127 1.0000 0.0073
SN: 2002bf 63 0 NULL 1 0.0247 0.0000 0.0248 0.0000 8.4987 0.0000 10.7410 0.0310 58.8157 55.5688 35.7194 52338.3 0.9 -2.29507e+00 3.18100e-01 -9.44876e-02 9.27002e-02 1.57712e+01 1.55000e-01 8.79944e-03 1.25599e-03 1.58899e-02 -1.80964e-04 -1.09145e-04 3 0.2806 0.9910 1.0000 0.0027
SN: 2002bz 63 0 NULL 1 0.0376 0.0000 0.0380 0.0000 114.7267 0.0000 10.9840 0.1180 47.6393 32.2536 27.7911 52366.8 1.0 -1.18012e+00 2.36300e-01 -1.11215e-01 4.70842e-02 1.66808e+01 9.04212e-02 3.83051e-03 3.19009e-04 -3.98271e-05 7.35177e-06 -1.16603e-05 5 2.1649 0.9039 1.0000 -0.0039
SN: 2002ck 63 0 NULL 1 0.0303 0.0000 0.0299 0.0000 -124.5820 0.0000 10.9760 0.1430 83.3517 83.3044 76.8889 52396.9 0.6 1.31800e-01 8.99787e-02 -2.77266e-02 3.04708e-02 1.61247e+01 6.81666e-02 6.37426e-03 4.00200e-04 -3.21412e-04 4.97129e-06 -9.00265e-06 14 27.5156 0.0248 1.0000 -0.0008
SN: 2002de 63 0 NULL 1 0.0283 0.0000 0.0258 0.0000 -740.4450 0.0000 10.6610 0.1540 83.3274 76.9185 62.5041 52434.0 0.2 4.57300e-01 3.45200e-01 1.15800e-01 2.73125e-02 1.64276e+01 3.18929e-02 4.80998e-03 1.41291e-04 2.50821e-03 -1.49097e-05 -3.32605e-06 13 9.5474 0.7945 1.0000 0.0020
SN: 2002dp 63 0 NULL 1 0.0104 0.0000 0.0104 0.0000 -19.8911 0.0000 10.5670 0.4860 52.6316 43.4739 33.3425 52451.2 0.2 -2.79418e-01 2.27200e-01 9.60325e-02 3.00372e-02 1.43602e+01 4.30360e-02 3.20938e-02 1.27212e-03 1.99203e-03 -8.71521e-05 -3.13835e-05 22 20.3075 0.6233 1.0000 0.0087
SN: 2002eu 63 0 NULL 1 0.0367 0.0000 0.0379 0.0000 360.1198 0.0000 10.7540 0.4170 47.6283 41.6824 28.5678 52518.1 0.2 -2.06519e+00 3.81500e-01 6.95678e-02 8.28315e-02 1.70671e+01 1.17800e-01 2.68360e-03 2.91260e-04 1.58565e-02 -8.28260e-05 -2.03861e-05 3 1.2219 0.8745 1.0000 -0.0039
SN: 2002g 63 0 NULL 1 0.0345 0.0000 0.0351 0.0000 171.3746 0.0000 10.9410 0.0210 50.0052 32.2584 27.0329 52300.1 0.5 -1.51156e+00 4.35400e-01 2.23100e-01 4.19327e-02 1.73375e+01 6.76467e-02 2.08990e-03 1.30211e-04 5.11264e-03 -4.39310e-05 -3.88018e-06 5 7.2080 0.2056 1.0000 -0.0028
SN: 2002hd 63 0 NULL 1 0.0319 0.0000 0.0318 0.0000 -31.1768 0.0000 11.8780 2.6680 71.4116 66.6780 62.4845 52576.1 0.0 -8.05956e-01 3.41900e-01 1.69023e-02 2.78850e-02 1.65345e+01 3.66505e-02 4.37342e-03 1.47631e-04 1.78206e-03 -1.17755e-05 -3.33591e-06 11 32.0578 0.0014 1.0000 -0.0016
SN: 2002he 63 0 NULL 1 0.0248 0.0000 0.0253 0.0000 124.1920 0.0000 10.8670 3.5590 50.0000 47.6087 47.6084 52586.2 0.1 -1.83278e+00 1.87500e-01 -2.89664e-02 3.42863e-02 1.60098e+01 5.06917e-02 7.06498e-03 3.29855e-04 2.37613e-03 -3.71294e-05 -9.15736e-06 22 13.2526 0.9259 1.0000 0.0024
SN: 2002kf 63 0 NULL 1 0.0195 0.0000 0.0191 0.0000 -120.0070 0.0000 9.5740 4.6110 100.0000 90.9130 76.9147 52639.9 0.2 -1.15168e+00 5.58863e-02 -3.19525e-02 3.20310e-02 1.54774e+01 6.94941e-02 1.14956e-02 7.35795e-04 -2.18535e-04 1.77807e-06 -1.85479e-05 23 37.4755 0.0392 1.0000 0.0063
SN: 2003ae 63 0 NULL 1 0.0338 0.0000 0.0349 0.0000 327.1479 0.0000 9.7490 0.0300 49.9936 35.7225 35.7105 52668.0 0.1 -1.78854e+00 2.41100e-01 1.31500e-01 4.94570e-02 1.70623e+01 6.72511e-02 2.69280e-03 1.66793e-04 3.26776e-03 -2.44670e-05 -6.85772e-06 11 13.7062 0.3199 1.0000 -0.0028
SN: 2003ch 63 0 NULL 1 0.0292 0.0000 0.0295 0.0000 83.9492 0.0000 10.6320 3.7940 66.6780 66.6667 62.5052 52726.2 0.2 -1.30494e+00 1.58700e-01 -1.48146e-02 2.99864e-02 1.64800e+01 4.86802e-02 4.59418e-03 2.05986e-04 -4.84092e-04 2.46685e-06 -4.65080e-06 13 17.7498 0.2184 1.0000 -0.0005
SN: 2003cq 63 0 NULL 1 0.0338 0.0000 0.0342 0.0000 124.2069 0.0000 11.2170 0.0370 62.5168 58.8452 -99.0000 52739.7 0.2 -7.35491e-01 1.66300e-01 7.53675e-02 5.12512e-02 1.68909e+01 6.10988e-02 3.15230e-03 1.77393e-04 -2.92973e-04 -2.78887e-06 -8.59609e-06 12 31.1605 0.0032 1.0000 -0.0025
SN: 2003fa 63 0 NULL 1 0.0402 0.0000 0.0407 0.0000 152.5026 0.0000 10.5520 4.2570 83.3432 71.4444 62.4640 52807.5 0.1 1.47960e+00 9.90166e-02 -3.02351e-02 2.68003e-02 1.64914e+01 3.56524e-02 4.56586e-03 1.49929e-04 2.17375e-04 -3.08896e-06 -3.22580e-06 49 74.2225 0.0147 1.0000 -0.0052
SN: 2003hu 63 0 NULL 1 0.0747 0.0000 0.0751 0.0000 128.1988 0.0000 11.0190 0.0410 28.5666 26.3180 23.2582 52891.7 1.2 7.61000e-01 3.87100e-01 -1.30939e-01 6.47032e-02 1.75093e+01 1.11900e-01 1.83368e-03 1.88958e-04 4.41706e-03 -1.34264e-05 -1.13172e-05 15 18.9456 0.2715 1.0000 -0.0326
SN: 2003ic 63 0 NULL 1 0.0549 0.0000 0.0558 0.0000 271.4186 0.0000 11.9050 0.4620 50.0072 41.6726 33.3348 52906.6 0.1 -1.75344e+00 2.03900e-01 -1.92688e-02 3.37390e-02 1.74094e+01 3.96882e-02 1.97326e-03 7.21311e-05 7.56456e-07 -2.06023e-06 -1.81864e-06 10 5.2733 0.9172 1.0000 -0.0124
SN: 2003it 63 0 NULL 1 0.0242 0.0000 0.0253 0.0000 330.9598 0.0000 11.2670 0.0260 47.6160 41.6588 32.2571 52935.2 0.4 -1.59595e+00 1.67300e-01 4.90681e-02 3.30972e-02 1.61544e+01 5.01052e-02 6.18426e-03 2.85395e-04 8.34906e-05 -6.70879e-06 -7.15111e-06 8 15.6555 0.0476 1.0000 0.0024
SN: 2003iv 63 0 NULL 1 0.0336 0.0000 0.0350 0.0000 430.0970 0.0000 10.8160 3.8720 62.4711 55.5505 55.5408 52934.2 0.3 -2.10604e+00 1.91100e-01 -5.46731e-02 3.61645e-02 1.68212e+01 7.68424e-02 3.36233e-03 2.37967e-04 -2.04223e-04 8.15522e-07 -6.47890e-06 8 4.2073 0.8972 1.0000 -0.0028
SN: 2003u 63 0 NULL 1 0.0282 0.0000 0.0285 0.0000 84.2951 0.0000 10.6540 0.0410 76.8939 71.4325 66.6775 52677.5 0.1 -2.13053e+00 3.27900e-01 -2.30926e-02 3.40533e-02 1.62418e+01 4.17173e-02 5.71728e-03 2.19676e-04 3.32175e-03 -3.28624e-05 -6.16549e-06 7 3.7984 0.8027 1.0000 0.0002
SN: 2004as 63 0 NULL 1 0.0321 0.0000 0.0328 0.0000 202.6275 0.0000 9.3710 0.0600 47.6302 41.6597 35.7216 53086.3 0.2 4.06500e-01 1.44400e-01 3.40507e-02 2.82355e-02 1.67062e+01 3.25292e-02 3.73535e-03 1.11913e-04 1.66538e-04 -3.30006e-06 -2.69836e-06 16 22.1134 0.1804 1.0000 -0.0020
SN: 2004l 63 0 NULL 1 0.0334 0.0000 0.0338 0.0000 109.7825 0.0000 10.6260 0.0470 52.6207 40.0058 34.4882 53031.8 0.1 -1.19178e+00 1.36800e-01 1.98400e-01 3.27071e-02 1.71536e+01 3.96327e-02 2.47443e-03 9.03243e-05 3.81005e-04 -2.28816e-06 -2.46404e-06 17 36.7650 0.0056 1.0000 -0.0023
SN: 2005hf 64 0 NULL 1 0.0420 0.0000 0.0434 0.0000 406.0128 0.0000 11.1820 0.0170 41.6717 35.7115 34.4861 53664.1 0.9 -1.93196e+00 2.05400e-01 -5.52038e-02 5.00691e-02 1.70553e+01 9.64745e-02 2.72142e-03 2.41816e-04 -1.87412e-03 1.49472e-05 -1.06517e-05 29 17.4266 0.9671 1.0000 -0.0073
SN: 2005hj 64 0 NULL 1 0.0559 0.0000 0.0568 0.0000 274.0460 0.0000 10.0470 0.0130 47.6265 41.6810 41.6765 53672.9 0.7 2.26370e+00 3.38700e-01 -3.11545e-02 3.18255e-02 1.74726e+01 4.17822e-02 1.86182e-03 7.16480e-05 -4.74763e-04 2.80944e-06 -1.78352e-06 27 33.6806 0.1755 1.0000 -0.0124
SN: 2005lz 64 0 NULL 1 0.0392 0.0000 0.0415 0.0000 698.8987 0.0000 11.3010 3.5530 55.5455 52.6341 47.6257 53736.1 0.2 -1.19658e+00 1.35200e-01 9.86297e-02 3.17499e-02 1.74264e+01 5.76726e-02 1.93094e-03 1.02568e-04 -1.13452e-04 -1.51274e-06 -2.48185e-06 31 60.3764 0.0012 1.0000 -0.0058
SN: 2005mc 64 0 NULL 1 0.0260 0.0000 0.0264 0.0000 111.0308 0.0000 10.8050 0.5430 71.4134 66.6479 62.4929 53733.8 0.1 -2.67614e+00 1.21600e-01 2.42500e-01 3.01246e-02 1.70231e+01 3.98445e-02 2.78043e-03 1.02037e-04 -7.67525e-05 -8.08110e-07 -2.43402e-06 30 52.2766 0.0098 1.0000 0.0016
SN: 2005ms 64 0 NULL 1 0.0259 0.0000 0.0265 0.0000 183.1109 0.0000 10.6790 0.1020 83.3475 76.9347 76.9256 53744.2 0.1 4.14800e-01 8.01953e-02 -2.32628e-02 2.69041e-02 1.59093e+01 3.48537e-02 7.75691e-03 2.49008e-04 -3.75020e-05 -2.46834e-06 -5.52852e-06 26 30.6964 0.2398 1.0000 0.0015
SN: 2005na 64 0 NULL 1 0.0268 0.0000 0.0269 0.0000 16.2914 0.0000 11.5500 3.0000 76.9375 71.4147 58.8155 53741.5 0.5 -4.17136e-01 1.05200e-01 -2.04878e-02 3.13522e-02 1.58525e+01 5.69073e-02 8.17474e-03 4.28467e-04 -4.38593e-04 8.82713e-06 -1.07362e-05 27 43.1790 0.0334 1.0000 0.0013
SN: 2006ac 64 0 NULL 1 0.0239 0.0000 0.0235 0.0000 -136.2370 0.0000 10.9840 0.0980 71.4254 66.6603 58.8265 53781.8 0.1 -1.03295e+00 6.86842e-02 5.48257e-02 2.68117e-02 1.59094e+01 3.11871e-02 7.74071e-03 2.22347e-04 -3.91233e-05 -1.38826e-06 -5.21210e-06 49 69.3423 0.0364 1.0000 0.0036
SN: 2006ah 64 0 NULL 1 0.0510 0.0000 0.0507 0.0000 -91.4401 0.0000 0.0000 0.0000 31.2521 23.8125 9.8996 53774.8 0.3 -6.43269e-01 4.10700e-01 1.02500e-01 7.13774e-02 1.79699e+01 1.09900e-01 1.17748e-03 1.19230e-04 1.78610e-02 -3.70371e-05 -7.88360e-06 15 26.6663 0.0453 1.0000 -0.0123
SN: 2006ak 64 0 NULL 1 0.0389 0.0000 0.0409 0.0000 610.3763 0.0000 11.2040 0.0580 50.0000 43.4887 41.6780 53781.7 0.3 -1.25141e+00 1.23100e-01 3.80605e-02 3.47775e-02 1.69836e+01 4.74274e-02 2.90217e-03 1.26773e-04 -2.32049e-04 -1.50411e-06 -3.60172e-06 27 19.1456 0.8936 1.0000 -0.0054
SN: 2006al 64 0 NULL 1 0.0691 0.0000 0.0688 0.0000 -81.2843 0.0000 10.2230 0.0100 38.4646 35.7101 33.3218 53787.2 0.1 -1.40212e+00 2.12300e-01 -8.33796e-02 3.33887e-02 1.81709e+01 3.73826e-02 9.94643e-04 3.42462e-05 7.01027e-04 -2.31550e-06 -9.26805e-07 21 14.7189 0.8740 1.0000 -0.0301
SN: 2006bb 64 0 NULL 1 0.0252 0.0000 0.0256 0.0000 98.3338 0.0000 10.9450 0.2500 62.5154 58.8189 52.6179 53813.9 0.6 -2.23482e+00 2.07800e-01 -3.22593e-02 5.70688e-02 1.60888e+01 9.52499e-02 6.57035e-03 5.76407e-04 5.17794e-03 -5.32291e-05 -2.80038e-05 15 9.3123 0.9000 1.0000 0.0022
SN: 2006bq 64 0 NULL 1 0.0215 0.0000 0.0219 0.0000 129.8604 0.0000 10.9250 0.4150 83.3458 83.3425 83.3378 53848.3 0.2 -1.70871e+00 7.05213e-02 7.08215e-02 2.81520e-02 1.59674e+01 4.50789e-02 7.33073e-03 3.04366e-04 -7.15625e-05 1.35955e-06 -6.73508e-06 50 86.3790 0.0014 1.0000 0.0047
SN: 2006bu 64 0 NULL 1 0.0839 0.0000 0.0840 0.0000 22.3578 0.0000 11.0400 0.0450 35.7187 32.2464 31.2491 53850.5 1.5 2.99190e+00 6.40100e-01 -1.04385e-01 4.06812e-02 1.79748e+01 6.73320e-02 1.19430e-03 7.40645e-05 3.67159e-03 -4.31670e-06 -1.85837e-06 10 6.4465 0.8420 1.0000 -0.0326
SN: 2006bw 64 0 NULL 1 0.0308 0.0000 0.0316 0.0000 225.8443 0.0000 10.3600 0.1320 71.4465 71.4116 52.6283 53850.3 0.6 -1.94442e+00 1.56400e-01 1.44100e-01 4.57841e-02 1.68194e+01 8.72205e-02 3.36388e-03 2.70231e-04 1.87693e-03 -1.67352e-05 -1.07496e-05 20 22.9362 0.3474 1.0000 -0.0015
SN: 2006cj 64 0 NULL 1 0.0684 0.0000 0.0684 0.0000 18.6503 0.0000 10.9210 0.1250 50.0098 41.6667 41.6627 53876.8 1.2 2.12270e+00 6.98600e-01 -6.16649e-02 2.98476e-02 1.79222e+01 3.66883e-02 1.25002e-03 4.22396e-05 1.87380e-03 9.80739e-06 -9.33628e-07 30 13.6166 0.9971 1.0000 -0.0295
SN: 2006cp 64 0 NULL 1 0.0233 0.0000 0.0225 0.0000 -254.7660 0.0000 10.1830 0.3520 66.6969 66.6667 62.4921 53897.7 0.1 3.59400e-01 8.03870e-02 8.72996e-02 2.75149e-02 1.57431e+01 3.41032e-02 9.01633e-03 2.83205e-04 -1.81925e-04 -1.79993e-06 -6.45882e-06 21 20.9752 0.4605 1.0000 0.0043
SN: 2006cq 64 0 NULL 1 0.0492 0.0000 0.0495 0.0000 81.3431 0.0000 11.1780 0.4010 62.5085 58.8339 58.8243 53890.0 0.4 -9.25208e-02 5.10900e-01 2.15978e-02 2.91297e-02 1.73541e+01 3.19493e-02 2.07555e-03 6.10761e-05 4.44074e-03 -8.70411e-06 -1.51973e-06 10 12.0068 0.2846 1.0000 -0.0119
SN: 2006cz 64 0 NULL 1 0.0391 0.0000 0.0395 0.0000 123.8345 0.0000 11.4800 3.3500 66.6821 52.6540 52.6282 53906.7 0.0 1.53390e+00 1.95700e-01 1.86700e-01 3.60073e-02 1.68270e+01 5.68736e-02 3.34972e-03 1.75467e-04 -1.96710e-03 1.27165e-06 -4.62440e-06 5 21.6555 0.0014 1.0000 -0.0045
SN: 2006en 64 0 NULL 1 0.0308 0.0000 0.0316 0.0000 242.7080 0.0000 11.0680 0.0580 66.6795 62.5129 58.8471 53973.1 0.5 -4.39253e-01 1.06300e-01 5.98472e-02 3.05330e-02 1.65816e+01 5.33196e-02 4.18763e-03 2.05651e-04 -6.25124e-04 5.69905e-06 -4.97893e-06 29 58.5489 0.0014 1.0000 -0.0015
SN: 2006gr 64 0 NULL 1 0.0334 0.0000 0.0343 0.0000 267.5809 0.0000 11.0050 0.4320 76.9086 62.5229 55.5621 54013.4 0.1 8.07500e-01 7.22021e-02 1.03200e-01 2.87858e-02 1.67716e+01 5.36290e-02 3.51859e-03 1.73798e-04 -2.04007e-04 2.25532e-07 -3.88179e-06 53 71.7798 0.0439 1.0000 -0.0025
SN: 2006gt 64 0 NULL 1 0.0436 0.0000 0.0449 0.0000 370.5629 0.0000 10.3610 0.4010 47.6271 45.4627 25.6367 53999.3 0.2 -2.91894e+00 1.99800e-01 3.73889e-03 5.26121e-02 1.75863e+01 6.51673e-02 1.67044e-03 1.00262e-04 1.40577e-03 -6.35496e-06 -4.66945e-06 26 34.5953 0.1494 1.0000 -0.0084
SN: 2006je 64 0 NULL 1 0.0371 0.0000 0.0384 0.0000 373.8058 0.0000 11.5010 0.0530 45.4576 33.3371 14.7107 54010.0 0.1 -2.28879e+00 2.23600e-01 2.89630e-02 7.05469e-02 1.72798e+01 1.07400e-01 2.20668e-03 2.18266e-04 7.35262e-03 -3.51275e-05 -1.38324e-05 15 15.6973 0.4743 1.0000 -0.0041
SN: 2006le 64 0 NULL 1 0.0172 0.0000 0.0182 0.0000 287.6291 0.0000 10.9440 3.1450 100.0000 100.0000 83.3402 54048.5 0.0 8.87000e-01 4.90357e-02 -1.80281e-02 5.65371e-02 1.48556e+01 2.06800e-01 2.03764e-02 3.88186e-03 -9.52096e-04 6.04182e-05 -2.05773e-04 82 104.2305 0.0575 1.0000 0.0066
SN: 2006lf 64 0 NULL 1 0.0130 0.0000 0.0120 0.0000 -280.0370 0.0000 10.7170 3.1370 76.9089 71.4286 41.6761 54045.3 0.1 -1.39442e+00 6.56312e-02 -1.09183e-01 1.05200e-01 1.40556e+01 4.45100e-01 4.25056e-02 1.74270e-02 -1.11509e-03 1.76914e-04 -1.79693e-03 69 61.3646 0.7597 1.0000 0.0083
