Inference for Stan model: anon_model_5d703b856fa2f28cab8159e4abe012f4.
4 chains, each with iter=20000; warmup=10000; thin=1; 
post-warmup draws per chain=10000, total post-warmup draws=40000.

                    mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
outl_loglike[791]   4.13  1.5e-3   0.26   3.69   3.95   4.11    4.3   4.69  30788    1.0
outl_loglike[792]   4.04  1.6e-3   0.28   3.52   3.84   4.02   4.22   4.62  32097    1.0
outl_loglike[793]   4.07  1.6e-3   0.28   3.57   3.88   4.06   4.25   4.65  29222    1.0
outl_loglike[794]   3.98  1.6e-3    0.3   3.42   3.78   3.97   4.17   4.59  35162    1.0
outl_loglike[795]   3.68  3.1e-3   0.58   2.21   3.42   3.79   4.06   4.53  35669    1.0
outl_loglike[796]   3.16  2.8e-3   0.59   1.87   2.82   3.21   3.57   4.17  42717    1.0
outl_loglike[797]   3.89  2.3e-3   0.41   2.91   3.68   3.93   4.15   4.57  32557    1.0
outl_loglike[798]  -1.08  7.3e-3   1.27  -3.75  -1.89  -1.01  -0.19   1.21  30571    1.0
outl_loglike[799]   4.09  1.5e-3   0.27   3.61    3.9   4.07   4.26   4.66  31323    1.0
outl_loglike[800]   3.79  1.8e-3   0.34   3.11   3.57   3.79   4.02   4.46  36043    1.0
outl_loglike[801]   0.49  5.2e-3   0.98  -1.62  -0.11   0.54   1.16   2.27  36191    1.0
outl_loglike[802]   3.92  2.4e-3    0.4   2.97   3.72   3.95   4.17   4.59  27768    1.0
outl_loglike[803]   3.86  3.3e-3   0.48   2.66   3.67   3.92   4.15   4.58  20716    1.0
outl_loglike[804]   3.87  1.8e-3   0.33   3.21   3.66   3.88   4.09   4.53  34249    1.0
outl_loglike[805]   3.79  1.9e-3   0.38   2.97   3.56    3.8   4.04   4.49  39865    1.0
outl_loglike[806]   3.95  2.1e-3   0.37   3.11   3.76   3.97   4.18   4.59  31120    1.0
outl_loglike[807]   3.85  1.9e-3   0.36    3.1   3.63   3.86   4.09   4.54  34922    1.0
outl_loglike[808]  -1.67  8.1e-3   1.34  -4.49  -2.51  -1.58  -0.73   0.72  27341    1.0
outl_loglike[809]   4.05  1.8e-3   0.29   3.49   3.85   4.04   4.23   4.64  27339    1.0
outl_loglike[810]   3.55  2.9e-3    0.5   2.39   3.28   3.62    3.9   4.37  30244    1.0
outl_loglike[811]   3.27  4.7e-3   0.89   1.03   2.88   3.48   3.87   4.41  35756    1.0
outl_loglike[812]   3.82  2.1e-3   0.41    2.9   3.59   3.85   4.09   4.54  37915    1.0
outl_loglike[813]   4.05  1.6e-3   0.29   3.51   3.85   4.04   4.23   4.64  31399    1.0
outl_loglike[814] -36.41    0.05   9.53 -57.65  -42.2  -35.5 -29.55 -20.39  32940    1.0
outl_loglike[815] -710.8    0.61  87.63 -898.4 -766.4 -704.9 -649.6 -555.9  20734    1.0
outl_loglike[816]  -4.17  8.5e-3   1.48   -7.3  -5.09   -4.1  -3.15  -1.45  30683    1.0
outl_loglike[817]  -23.6    0.03   4.74  -34.1 -26.52 -23.17 -20.23 -15.57  27049    1.0
outl_loglike[818]   3.54  1.9e-3   0.37   2.82    3.3   3.54   3.79   4.27  38688    1.0
outl_loglike[819]   2.58  3.3e-3   0.61   1.32   2.19    2.6   2.99   3.69  33782    1.0
outl_loglike[820]   3.93  1.7e-3   0.31   3.36   3.73   3.92   4.13   4.56  33579    1.0
outl_loglike[821]  -1.76  7.4e-3    1.3  -4.53  -2.56   -1.7  -0.87   0.63  31426    1.0
outl_loglike[822]    4.1  1.5e-3   0.27   3.63   3.91   4.08   4.27   4.67  30155    1.0
outl_loglike[823]   0.49    0.01   2.46  -5.69  -0.75    1.1   2.28   3.66  28085    1.0
outl_loglike[824]   3.07  3.5e-3   0.61   1.75   2.69   3.12    3.5   4.14  31039    1.0
outl_loglike[825]    4.1  1.5e-3   0.26   3.65   3.92   4.09   4.27   4.67  31557    1.0
outl_loglike[826]   1.96  5.0e-3    1.0  -0.31   1.38   2.07   2.66   3.59  40052    1.0
outl_loglike[827] -21.36    0.03   5.34 -33.01 -24.64  -20.9 -17.57 -12.25  32276    1.0
outl_loglike[828]   3.99  1.7e-3   0.31   3.41   3.79   3.99   4.19   4.61  31741    1.0
outl_loglike[829]   0.13  5.8e-3   1.09  -2.21  -0.55    0.2   0.88    2.1  35253    1.0
outl_loglike[830]   2.86  3.2e-3   0.58   1.64   2.49   2.88   3.25   3.91  32403    1.0
outl_loglike[831]   3.31  2.2e-3   0.42   2.48   3.03   3.31   3.59   4.13  37242    1.0
outl_loglike[832]    3.8  2.1e-3   0.39   2.96   3.57   3.82   4.07   4.52  34879    1.0
outl_loglike[833] -29.41    0.03   5.38  -41.2 -32.71 -28.96  -25.6 -20.12  27151    1.0
outl_loglike[834]   4.11  1.5e-3   0.26   3.66   3.92   4.09   4.28   4.67  31415    1.0
outl_loglike[835]    3.1  2.8e-3   0.54   1.92   2.77   3.14   3.47   4.04  37691    1.0
outl_loglike[836]   0.57  6.8e-3   1.19  -2.09  -0.16   0.69    1.4   2.58  30851    1.0
outl_loglike[837]   3.99  1.6e-3   0.29   3.45   3.79   3.98   4.18   4.59  31912    1.0
outl_loglike[838]   3.53  2.0e-3   0.41   2.69   3.28   3.55    3.8   4.29  41377    1.0
outl_loglike[839]   4.08  1.5e-3   0.27   3.61   3.89   4.06   4.25   4.65  31468    1.0
outl_loglike[840]   4.04  1.6e-3   0.28   3.53   3.85   4.03   4.22   4.63  32913    1.0
outl_loglike[841]   1.72  3.7e-3   0.71   0.24   1.28   1.75    2.2   3.07  36690    1.0
outl_loglike[842]   3.27  2.9e-3   0.58   1.99   2.92   3.33   3.68   4.25  40383    1.0
outl_loglike[843]  -3.94  9.8e-3   1.72  -7.65  -4.98  -3.81  -2.75  -0.89  30532    1.0
outl_loglike[844]   3.87  1.9e-3   0.36    3.1   3.65   3.88    4.1   4.53  37125    1.0
outl_loglike[845]   4.07  1.6e-3   0.27   3.59   3.88   4.06   4.25   4.65  30935    1.0
outl_loglike[846]   4.09  1.5e-3   0.26   3.63   3.91   4.08   4.26   4.66  31273    1.0
outl_loglike[847]   3.83  1.9e-3   0.34   3.15   3.61   3.83   4.06   4.51  33928    1.0
outl_loglike[848]   3.75  1.8e-3   0.34    3.1   3.52   3.74   3.97   4.42  36088    1.0
outl_loglike[849]   3.69  2.8e-3   0.54   2.37   3.43   3.78   4.05   4.51  36899    1.0
outl_loglike[850]   2.15  3.6e-3    0.7   0.63   1.72   2.19   2.63   3.42  38562    1.0
outl_loglike[851]   4.11  1.5e-3   0.26   3.65   3.92   4.09   4.27   4.67  30707    1.0
outl_loglike[852]   4.01  1.7e-3    0.3   3.43   3.81   4.01   4.21   4.62  30554    1.0
outl_loglike[853]  -0.13    0.01   2.28  -5.64   -1.4   0.33   1.55   3.07  26691    1.0
outl_loglike[854]   4.04  1.6e-3   0.28   3.52   3.85   4.03   4.23   4.63  31363    1.0
outl_loglike[855]    4.1  1.5e-3   0.27   3.64   3.92   4.09   4.27   4.67  30382    1.0
outl_loglike[856]   3.57  2.6e-3   0.52   2.39   3.28   3.62   3.92   4.42  40014    1.0
outl_loglike[857]  -7.19    0.01   2.58 -12.82  -8.78  -6.96  -5.38  -2.78  31965    1.0
outl_loglike[858]   4.08  1.5e-3   0.27   3.61   3.89   4.07   4.25   4.65  31336    1.0
outl_loglike[859]  -4.19  8.8e-3   1.56  -7.51  -5.16   -4.1  -3.13  -1.33  31773    1.0
outl_loglike[860]   3.96  1.7e-3   0.31   3.37   3.75   3.95   4.16   4.58  31251    1.0
outl_loglike[861]    2.6  3.2e-3   0.61   1.33   2.21   2.62   3.01   3.71  35611    1.0
outl_loglike[862]   2.12  4.3e-3   0.79   0.41   1.64   2.18   2.67   3.51  34595    1.0
outl_loglike[863]   4.07  1.5e-3   0.27   3.59   3.88   4.05   4.24   4.64  31682    1.0
outl_loglike[864]   4.07  1.5e-3   0.27   3.59   3.88   4.05   4.24   4.63  33227    1.0
outl_loglike[865]   4.04  1.6e-3   0.28   3.53   3.85   4.03   4.22   4.63  31890    1.0
outl_loglike[866]  -1.73    0.01   2.06  -6.21  -3.04  -1.55  -0.23   1.73  32550    1.0
outl_loglike[867]   4.08  1.5e-3   0.27    3.6   3.89   4.06   4.25   4.65  31185    1.0
outl_loglike[868]   3.38  2.3e-3   0.45   2.44   3.09   3.39   3.68   4.22  37876    1.0
outl_loglike[869]    4.0  1.7e-3   0.31   3.35   3.81    4.0    4.2    4.6  34212    1.0
outl_loglike[870]   3.38  2.6e-3   0.49   2.34   3.08   3.41   3.72   4.26  36946    1.0
outl_loglike[871]   4.06  1.6e-3   0.28   3.54   3.87   4.05   4.24   4.65  29959    1.0
outl_loglike[872] -29.46    0.06  11.22 -54.39 -36.35 -28.28 -21.52 -10.75  40394    1.0
outl_loglike[873]   0.68  6.1e-3   1.09   -1.7   0.03   0.78   1.44   2.57  31221    1.0
outl_loglike[874]   2.99  2.7e-3   0.53   1.85   2.66   3.02   3.35   3.96  40325    1.0
outl_loglike[875]   3.76  1.8e-3   0.34    3.1   3.53   3.76   3.98   4.43  35707    1.0
outl_loglike[876]   -2.5  9.5e-3   1.71  -6.15  -3.59   -2.4  -1.31   0.55  32369    1.0
outl_loglike[877]   3.65  1.8e-3   0.35   2.96   3.42   3.65   3.89   4.35  38237    1.0
outl_loglike[878]   4.05  1.5e-3   0.28   3.56   3.86   4.04   4.23   4.63  32111    1.0
outl_loglike[879]   2.33  3.0e-3    0.6   1.08   1.96   2.35   2.73   3.46  39204    1.0
outl_loglike[880]   3.57  2.2e-3   0.41   2.71    3.3   3.58   3.85   4.34  35461    1.0
outl_loglike[881]  -7.96    0.01   1.97 -12.19  -9.19  -7.85   -6.6  -4.43  25380    1.0
outl_loglike[882]   2.91  2.5e-3   0.51   1.88   2.59   2.93   3.25   3.87  40977    1.0
outl_loglike[883]  -7.11    0.02   3.58 -14.66  -9.39  -6.93  -4.64  -0.59  24702    1.0
outl_loglike[884]   4.06  1.5e-3   0.27   3.57   3.87   4.05   4.24   4.64  32656    1.0
outl_loglike[885] -14.74    0.02   3.65 -22.79 -16.98 -14.42 -12.16  -8.51  29786    1.0
lp__              -31.85    0.43  43.87 -118.3  -61.4 -31.43  -2.09  52.15  10238    1.0

Samples were drawn using NUTS at Wed Sep 18 20:47:12 2019.
For each parameter, n_eff is a crude measure of effective sample size,
and Rhat is the potential scale reduction factor on split chains (at 
convergence, Rhat=1).
