Inference for Stan model: anon_model_5d703b856fa2f28cab8159e4abe012f4.
4 chains, each with iter=20000; warmup=10000; thin=1; 
post-warmup draws per chain=10000, total post-warmup draws=40000.

                    mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
outl_loglike[535]    2.3  5.1e-3   0.89   0.03   1.94   2.52   2.88   3.41  30108    1.0
outl_loglike[536]   3.59    0.02   1.81   0.81   3.54   3.95    4.2   4.63  10538    1.0
outl_loglike[537]   3.71    0.01   1.27   1.43    3.6   3.97    4.2   4.63  11079    1.0
outl_loglike[538]   3.78  7.4e-3   0.93   1.67   3.61   3.99   4.23   4.65  15894    1.0
outl_loglike[539]   3.42    0.02   2.29   0.16   3.43   3.86   4.11   4.55  10247    1.0
outl_loglike[540]    3.7  9.7e-3   1.18   1.57   3.57   3.93   4.17   4.59  14810    1.0
outl_loglike[541]   3.71    0.01   1.23   1.47   3.58   3.96   4.21   4.62  12329    1.0
outl_loglike[542]   3.07  6.5e-3   0.71   1.36    2.9   3.21   3.45   3.89  11683    1.0
outl_loglike[543]   2.12  7.8e-3   1.39  -1.41   1.48   2.38   3.06   4.01  31879    1.0
outl_loglike[544]    3.9  5.4e-3   0.64   2.27   3.72   4.03   4.25   4.67  13960    1.0
outl_loglike[545]   3.08    0.01    1.4   0.31   2.98   3.38   3.64   4.09  13754    1.0
outl_loglike[546]   3.63    0.01   1.52    1.0   3.54   3.94   4.19   4.61  11831    1.0
outl_loglike[547]    3.6    0.02   1.54   1.03   3.51   3.91   4.15   4.58  10028    1.0
outl_loglike[548]   3.49  6.8e-3    1.1   0.73   3.19    3.8   4.13    4.6  26286    1.0
outl_loglike[549]    3.9  3.0e-3   0.51   2.64   3.66   3.99   4.22   4.66  28477    1.0
outl_loglike[550]   3.58    0.02   1.67   0.65   3.51   3.93   4.18   4.61  11168    1.0
outl_loglike[551]    3.6    0.02   1.52   1.08   3.51    3.9   4.15   4.57   9943    1.0
outl_loglike[552]   3.57    0.02   1.59   0.93    3.5   3.89   4.13   4.56   9640    1.0
outl_loglike[553]   3.72    0.01   1.25   1.37    3.6   3.98   4.22   4.65  13380    1.0
outl_loglike[554]   3.73    0.01   1.17   1.55    3.6   3.97   4.22   4.64  12663    1.0
outl_loglike[555]   3.61    0.02   1.58   1.18   3.52   3.91   4.15   4.59  10868    1.0
outl_loglike[556]   3.07  8.3e-3   0.96   0.92   2.92   3.28   3.53   3.98  13444    1.0
outl_loglike[557]   3.63    0.01   1.51   0.83   3.53   3.96   4.21   4.64  13074    1.0
outl_loglike[558]   3.53    0.01   1.49   1.14   3.43   3.81   4.05   4.48  10331    1.0
outl_loglike[559]   4.21  1.9e-3   0.26   3.73   4.04    4.2   4.38   4.75  18270    1.0
outl_loglike[560]   3.68    0.01   1.24   1.48   3.56   3.93   4.17    4.6  12245    1.0
outl_loglike[561]   3.79  4.5e-3   0.73   1.91   3.57   3.96   4.21   4.64  25742    1.0
outl_loglike[562]   3.42    0.02   2.41  -0.11   3.44   3.88   4.14   4.57   9485    1.0
outl_loglike[563]   3.79  8.3e-3   0.94   1.72   3.63    4.0   4.24   4.66  12754    1.0
outl_loglike[564]    3.6    0.01   1.62   0.96   3.51   3.92   4.17   4.59  12273    1.0
outl_loglike[565]   3.82  7.5e-3   0.86    1.9   3.66    4.0   4.24   4.66  13160    1.0
outl_loglike[566]    3.3    0.01   1.08   1.08   3.17   3.53   3.77   4.21  11107    1.0
outl_loglike[567]   3.21    0.01   1.53    0.2   3.12   3.54    3.8   4.24  12559    1.0
outl_loglike[568]   3.75  9.9e-3   1.08   1.63   3.62   3.98   4.22   4.65  12033    1.0
outl_loglike[569]   3.71    0.01   1.21   1.42   3.59   3.95   4.19   4.62  13637    1.0
outl_loglike[570]   3.94  4.3e-3   0.56   2.49   3.76   4.05   4.27   4.68  17223    1.0
outl_loglike[571]   3.09  6.4e-3   0.71   1.33   2.92   3.24   3.47   3.91  12270    1.0
outl_loglike[572]   3.74  9.2e-3    1.1   1.45    3.6   3.98   4.23   4.65  14456    1.0
outl_loglike[573]   3.11  8.5e-3   0.96   0.92   2.97   3.31   3.56    4.0  12677    1.0
outl_loglike[574]   3.67    0.01   1.54   1.19   3.59   3.97   4.21   4.64  11446    1.0
outl_loglike[575]    3.6    0.01   1.45   1.18    3.5   3.89   4.13   4.56  11546    1.0
outl_loglike[576]   3.52    0.02   1.86   0.73   3.46   3.87   4.12   4.55  11161    1.0
outl_loglike[577]   3.32    0.01   1.26   0.92   3.21   3.58   3.83   4.27  12480    1.0
outl_loglike[578]    4.1  2.7e-3   0.36   3.26   3.92   4.13   4.32   4.72  17705    1.0
outl_loglike[579]   3.79  8.5e-3   0.95   1.79   3.63   3.99   4.22   4.65  12427    1.0
outl_loglike[580]   4.02  3.6e-3   0.46   2.86   3.85   4.09   4.29   4.69  16369    1.0
outl_loglike[581]   4.06  2.7e-3   0.39   3.12   3.88    4.1    4.3   4.69  21596    1.0
outl_loglike[582]    3.4    0.02   1.78    0.5   3.36   3.75    4.0   4.44  10648    1.0
outl_loglike[583]   3.56    0.02   1.79   0.63   3.49   3.92   4.18   4.61  11170    1.0
outl_loglike[584]   3.82  3.1e-3   0.53   2.54   3.56   3.91   4.17   4.62  29204    1.0
outl_loglike[585]   3.29  2.9e-3   0.57   2.03   2.95   3.33   3.68   4.28  38890    1.0
outl_loglike[586]    3.4    0.02   1.62   0.61   3.33   3.72   3.97   4.41  10884    1.0
outl_loglike[587]   3.28    0.01   1.14   1.08   3.14   3.51   3.75    4.2  10989    1.0
outl_loglike[588]   3.92  5.0e-3   0.61   2.39   3.74   4.04   4.26   4.67  15270    1.0
outl_loglike[589]   3.25  3.7e-3   0.65    1.8   2.86   3.31    3.7   4.32  31023    1.0
outl_loglike[590]   3.14  8.0e-3   0.99   1.01   2.99   3.35    3.6   4.05  15114    1.0
outl_loglike[591]   3.61    0.01   1.47    1.1   3.51   3.91   4.15   4.58  11434    1.0
outl_loglike[592]   3.74  9.3e-3   1.11   1.51   3.61   3.98   4.22   4.65  14336    1.0
outl_loglike[593]   3.51    0.01    1.5   1.06    3.4    3.8   4.04   4.47  10851    1.0
outl_loglike[594]   3.71    0.01   1.32   1.48   3.59   3.97   4.21   4.63  10982    1.0
outl_loglike[595]    3.1  6.2e-3    0.7   1.38   2.93   3.24   3.48   3.92  12793    1.0
outl_loglike[596]   3.67    0.01   1.33   1.09   3.55   3.97   4.22   4.64  14532    1.0
outl_loglike[597]   3.94  4.6e-3   0.55   2.55   3.77   4.04   4.26   4.66  14284    1.0
outl_loglike[598]   2.08    0.04   4.79 -13.38   2.54   3.65   4.09   4.57  14798    1.0
outl_loglike[599]   3.07    0.04   3.68   -5.4   3.34   3.86   4.12   4.57   8862    1.0
outl_loglike[600]  -6.62    0.02   2.54 -12.42   -8.1  -6.34  -4.84  -2.41  13451    1.0
outl_loglike[601]   3.66    0.01   1.27   1.37   3.54   3.92   4.16   4.58  11607    1.0
outl_loglike[602]   3.09  7.5e-3   0.85   1.19   2.93   3.25    3.5   3.94  12689    1.0
outl_loglike[603]   3.49    0.02   2.18   0.03   3.49   3.93   4.19   4.62  12531    1.0
outl_loglike[604]   3.67    0.01   1.23   1.41   3.54   3.93   4.17    4.6  10724    1.0
outl_loglike[605]   3.74  9.9e-3   1.15   1.61    3.6   3.98   4.22   4.64  13571    1.0
outl_loglike[606]   3.87  5.8e-3   0.71   2.12    3.7   4.02   4.25   4.67  14754    1.0
outl_loglike[607]   3.69    0.01   1.24   1.23   3.55   3.97   4.21   4.64  13604    1.0
outl_loglike[608]    3.1  5.9e-3   0.67    1.4   2.92   3.23   3.47   3.91  12938    1.0
outl_loglike[609]   3.55    0.01    1.3   1.18   3.43   3.81   4.06    4.5  12303    1.0
outl_loglike[610]   3.84  5.6e-3   0.76   2.04   3.68    4.0   4.23   4.66  18784    1.0
outl_loglike[611]    3.8  7.9e-3   0.91   1.86   3.65   3.99   4.23   4.64  13291    1.0
outl_loglike[612]    4.0  2.6e-3   0.43   2.93   3.82   4.07   4.27   4.68  26676    1.0
outl_loglike[613]   2.87    0.01   1.34  -0.29   2.74    3.2   3.47   3.93  15937    1.0
outl_loglike[614]   3.97  4.3e-3   0.52   2.65    3.8   4.06   4.27   4.69  14207    1.0
outl_loglike[615]   4.15  2.3e-3   0.31    3.5   3.97   4.16   4.34   4.73  17732    1.0
outl_loglike[616]   3.21  8.8e-3   0.99   1.05   3.06   3.42   3.67   4.11  12616    1.0
outl_loglike[617]   3.93  4.6e-3   0.58   2.44   3.76   4.05   4.27   4.68  15812    1.0
outl_loglike[618]   3.81  7.5e-3   0.93   1.83   3.65    4.0   4.24   4.66  15455    1.0
outl_loglike[619]   3.66    0.01   1.48   1.24   3.57   3.95   4.19   4.61  11693    1.0
outl_loglike[620]   3.13  9.0e-3   1.03   0.89   2.98   3.35    3.6   4.05  13135    1.0
outl_loglike[621]   3.57    0.02   1.85   0.87   3.51   3.92   4.17    4.6  10696    1.0
outl_loglike[622]   3.41    0.02   1.98   0.39   3.37   3.79   4.04   4.48  10480    1.0
outl_loglike[623]   3.55  3.6e-3   0.58   2.25   3.21   3.61   3.95    4.5  26087    1.0
outl_loglike[624]   3.19  9.4e-3   1.03   0.97   3.05   3.41   3.65    4.1  12050    1.0
outl_loglike[625]   3.63    0.01   1.54   1.27   3.54   3.92   4.17    4.6  11519    1.0
outl_loglike[626]   3.78  7.9e-3   0.93   1.81   3.62   3.98   4.22   4.64  14053    1.0
outl_loglike[627]   3.47    0.02   2.04    0.5   3.45   3.86   4.11   4.54  10721    1.0
outl_loglike[628]   4.04  3.2e-3   0.42   3.01   3.87   4.09   4.29    4.7  17191    1.0
outl_loglike[629]   3.31    0.01   1.14   0.99   3.18   3.55   3.79   4.24  12417    1.0
outl_loglike[630]   3.71    0.01   1.32   1.42    3.6   3.98   4.22   4.64  11065    1.0
outl_loglike[631]   3.72  8.3e-3   1.06   1.44   3.56   3.97   4.22   4.65  16424    1.0
outl_loglike[632]   3.57    0.02   1.83   0.74   3.52   3.93   4.17   4.61  10408    1.0
outl_loglike[633]   2.92  7.8e-3   1.05   0.43   2.76   3.17   3.43   3.89  17951    1.0
outl_loglike[634]   3.29    0.01   1.29   0.75   3.18   3.57   3.82   4.26  11064    1.0
outl_loglike[635]   3.17  7.8e-3   0.87   1.17   3.02   3.35    3.6   4.05  12278    1.0
outl_loglike[636]   3.42    0.02   2.27   0.12   3.44   3.86   4.11   4.55  10638    1.0
outl_loglike[637]   3.46    0.02   2.23   -0.2   3.47   3.92   4.17    4.6   9410    1.0
outl_loglike[638]   2.63    0.03   3.27  -7.64   2.67   3.65   4.08   4.56  15130    1.0
outl_loglike[639]   3.45    0.02   1.66   0.77   3.38   3.78   4.03   4.46  10222    1.0
outl_loglike[640]   3.97  3.3e-3    0.5    2.7   3.79   4.06   4.27   4.68  23242    1.0
outl_loglike[641]   3.73    0.01   1.19   1.52    3.6   3.97   4.21   4.63  12208    1.0
outl_loglike[642]   3.64    0.02   1.51   1.18   3.54   3.93   4.18    4.6   9647    1.0
outl_loglike[643]   3.64  5.3e-3   0.86    1.5   3.35   3.86   4.17   4.63  25744    1.0
outl_loglike[644]   3.92  2.4e-3   0.41   2.97   3.69   3.96    4.2   4.63  28963    1.0
outl_loglike[645]   3.83  5.9e-3   0.75   2.08   3.67   3.99   4.22   4.64  16316    1.0
outl_loglike[646]   3.33    0.01   1.49   0.69   3.25   3.63   3.88   4.32  11180    1.0
outl_loglike[647]   3.73    0.01   1.23   1.53    3.6   3.97   4.21   4.63  11991    1.0
outl_loglike[648]   3.64    0.01   1.47   0.88   3.54   3.97   4.22   4.65  11785    1.0
outl_loglike[649]   3.27  7.0e-3   1.21    0.2   2.87    3.6   4.03   4.54  29735    1.0
outl_loglike[650]   3.96  4.6e-3   0.53   2.59   3.79   4.06   4.27   4.68  13742    1.0
outl_loglike[651]   3.79  8.0e-3   0.91   1.77   3.64   3.99   4.22   4.64  12905    1.0
outl_loglike[652]   3.52    0.01   1.53   0.96   3.43   3.82   4.07   4.51  12718    1.0
outl_loglike[653]   3.63    0.02   1.64   1.25   3.54   3.94   4.18   4.61  11832    1.0
outl_loglike[654]   2.91    0.01   1.31  -0.14   2.78   3.22   3.49   3.94  16093    1.0
outl_loglike[655]   3.98  4.2e-3   0.51   2.68   3.81   4.07   4.28   4.69  14548    1.0
outl_loglike[656]   3.77  9.4e-3   1.08   1.67   3.62   3.99   4.23   4.65  13215    1.0
outl_loglike[657]   4.19  2.2e-3   0.28   3.64   4.01   4.18   4.36   4.74  15812    1.0
outl_loglike[658]   3.06  9.9e-3   1.17   0.45   2.93   3.33   3.59   4.03  13752    1.0
outl_loglike[659]   3.28    0.01   1.48   0.58    3.2   3.59   3.85   4.29  11575    1.0
outl_loglike[660]   3.82  7.2e-3   0.85   1.97   3.66    4.0   4.24   4.65  13986    1.0
outl_loglike[661]   3.85  6.4e-3   0.76   2.05   3.68   4.02   4.25   4.67  14401    1.0
outl_loglike[662]   3.55    0.02   1.54   1.06   3.46   3.85    4.1   4.53   9609    1.0
outl_loglike[663]   3.98  4.2e-3   0.51   2.68   3.81   4.07   4.28   4.69  14699    1.0
outl_loglike[664]   3.97  2.9e-3   0.45   2.82   3.76   4.04   4.26   4.67  23777    1.0
outl_loglike[665]    3.5    0.02   1.75   0.82   3.43   3.83   4.08   4.51  10621    1.0
outl_loglike[666]   3.33    0.03   2.66  -0.92   3.41   3.85   4.11   4.54  10092    1.0
outl_loglike[667]   3.57    0.01   1.75   0.49    3.5   3.94   4.19   4.62  15077    1.0
outl_loglike[668]   3.54    0.02   1.61   1.05   3.47   3.85    4.1   4.53  11225    1.0
outl_loglike[669]   3.89  5.4e-3   0.65   2.25   3.72   4.03   4.25   4.67  14106    1.0
outl_loglike[670]   4.12  2.4e-3   0.33   3.38   3.95   4.14   4.33   4.72  18987    1.0
outl_loglike[671]    3.6    0.02   1.66   1.05   3.53   3.91   4.15   4.58  11511    1.0
outl_loglike[672]    3.8  8.2e-3   0.91   1.83   3.65    4.0   4.23   4.64  12382    1.0
outl_loglike[673]    3.9  4.3e-3   0.59   2.39   3.72   4.02   4.24   4.66  18696    1.0
outl_loglike[674]   3.92  4.1e-3   0.58   2.41   3.74   4.03   4.26   4.67  20322    1.0
outl_loglike[675]   3.43    0.02   2.06   0.42   3.42   3.82   4.07    4.5   8508    1.0
outl_loglike[676]   3.74    0.01   1.17    1.6   3.61   3.97   4.21   4.64  11127    1.0
outl_loglike[677]    3.5    0.02   1.59   0.94   3.42   3.81   4.05   4.49  10238    1.0
outl_loglike[678]   3.71    0.01   1.23   1.48   3.58   3.96   4.21   4.62  12769    1.0
outl_loglike[679]   3.26    0.01   1.24   0.87   3.14   3.52   3.77   4.22  12939    1.0
outl_loglike[680]   4.06  2.0e-3   0.33   3.35   3.87   4.08   4.27   4.68  27282    1.0
outl_loglike[681]   3.95  4.6e-3   0.56   2.52   3.77   4.05   4.27   4.68  14560    1.0
outl_loglike[682]   3.03    0.03   3.04  -3.99    3.2    3.7   3.97   4.41   8646    1.0
outl_loglike[683]   3.89  5.3e-3   0.67   2.28   3.72   4.03   4.26   4.67  16055    1.0
outl_loglike[684]    3.3    0.01   1.16   1.03   3.17   3.54   3.79   4.23  13319    1.0
outl_loglike[685]   3.45    0.01   1.57   0.89   3.36   3.75    4.0   4.44  12183    1.0
outl_loglike[686]   3.37    0.03   2.49  -0.44   3.41   3.85    4.1   4.54   9689    1.0
outl_loglike[687]   3.76    0.01   1.13   1.68   3.62   3.99   4.23   4.64  12484    1.0
outl_loglike[688]   3.85  5.7e-3    0.7   2.17   3.68   3.99   4.22   4.63  15032    1.0
outl_loglike[689]   3.49    0.02   1.66   0.89   3.41   3.82   4.07    4.5  12228    1.0
outl_loglike[690]   3.53    0.02   1.95   0.23   3.49   3.94    4.2   4.62  11467    1.0
outl_loglike[691]   3.67  3.7e-3    0.7    1.9   3.36   3.83   4.14    4.6  35124    1.0
outl_loglike[692]   3.64  2.8e-3   0.57   2.28   3.34   3.73   4.04   4.53  40995    1.0
outl_loglike[693]   2.15    0.01   2.12  -3.76   1.54   2.72   3.51   4.34  24815    1.0
outl_loglike[694]   2.86  3.6e-3   0.44   1.77   2.67   2.91   3.13   3.56  15542    1.0
outl_loglike[695]   3.46    0.02   2.22   0.02   3.45    3.9   4.16   4.58  10157    1.0
outl_loglike[696]   3.64    0.01   1.44   1.23   3.53   3.92   4.17    4.6  10763    1.0
outl_loglike[697]   3.83  6.5e-3    0.8   1.93   3.66    4.0   4.23   4.66  15092    1.0
outl_loglike[698]   3.38    0.01   1.51   0.78   3.29   3.68   3.93   4.37  10570    1.0
outl_loglike[699]   3.95  4.6e-3   0.55   2.54   3.79   4.05   4.27   4.68  14304    1.0
outl_loglike[700]   3.93  2.1e-3   0.39   3.05   3.72   3.97   4.19   4.61  35703    1.0
outl_loglike[701]   2.95    0.01   1.52  -0.54   2.86   3.31   3.58   4.03  13037    1.0
outl_loglike[702]   3.62    0.01   1.31   1.16    3.5    3.9   4.14   4.57  10937    1.0
outl_loglike[703]   3.79  8.9e-3   0.97   1.73   3.64    4.0   4.23   4.65  12006    1.0
outl_loglike[704]    4.1  2.2e-3   0.33   3.36   3.92   4.12   4.31    4.7  23713    1.0
outl_loglike[705]   3.77  7.3e-3   0.94   1.72   3.61   3.98   4.21   4.63  16713    1.0
outl_loglike[706]    3.9  4.5e-3   0.62   2.28   3.72   4.03   4.25   4.66  19048    1.0
outl_loglike[707]   3.81  7.2e-3   0.89   1.88   3.66    4.0   4.23   4.66  15345    1.0
outl_loglike[708]   2.08  5.4e-3   0.97  -0.18   1.54    2.2   2.76    3.6  32871    1.0
outl_loglike[709]   3.81  8.1e-3   0.93   1.89   3.66    4.0   4.23   4.65  13401    1.0
outl_loglike[710]    3.6    0.01   1.38   0.73   3.45   3.93    4.2   4.64  13882    1.0
outl_loglike[711]   3.97  3.0e-3   0.48   2.74   3.78   4.05   4.27   4.67  25780    1.0
outl_loglike[712]   2.73  7.9e-3   1.32  -0.74   2.16   3.01   3.63   4.38  27848    1.0
outl_loglike[713]   4.05  3.1e-3   0.42   3.02   3.87    4.1    4.3   4.69  18040    1.0
outl_loglike[714]   3.96  3.9e-3   0.53   2.63   3.78   4.05   4.27   4.68  18907    1.0
outl_loglike[715]   3.67  7.3e-3   1.08   1.14   3.48   3.95   4.21   4.65  21599    1.0
outl_loglike[716]   3.62  4.5e-3   0.77   1.63   3.32   3.82   4.12   4.57  29466    1.0
outl_loglike[717]   4.16  2.3e-3    0.3    3.5   3.98   4.16   4.34   4.73  17840    1.0
outl_loglike[718]   3.85  3.5e-3    0.6    2.3   3.63   3.98   4.22   4.65  29437    1.0
outl_loglike[719]   1.58    0.02   3.04   -7.2   0.89   2.57   3.49   4.36  22220    1.0
outl_loglike[720]   3.37  8.8e-3   1.39  -0.16   3.08   3.77   4.12   4.58  24655    1.0
outl_loglike[721]   4.08  2.9e-3   0.37   3.19   3.91   4.11   4.31    4.7  17060    1.0
outl_loglike[722]   3.64  3.5e-3   0.67   1.96   3.33   3.78   4.09   4.56  37287    1.0
outl_loglike[723]   4.06  2.9e-3    0.4   3.08   3.89   4.11   4.31   4.71  19462    1.0
outl_loglike[724]   3.89  4.2e-3   0.62   2.32   3.69   4.02   4.25   4.66  21880    1.0
outl_loglike[725]    4.1  2.6e-3   0.36   3.27   3.92   4.12   4.32   4.71  19018    1.0
outl_loglike[726]   3.94  4.5e-3   0.55   2.52   3.76   4.04   4.26   4.67  15078    1.0
outl_loglike[727]   3.74  3.0e-3   0.59   2.28   3.45   3.86   4.13   4.59  38426    1.0
outl_loglike[728]   3.59  3.4e-3   0.67   1.94   3.25   3.72   4.06   4.55  38413    1.0
outl_loglike[729]   3.85  6.0e-3   0.71   2.17   3.67   3.99   4.22   4.64  14110    1.0
outl_loglike[730]   3.96  3.5e-3   0.51   2.68   3.76   4.05   4.27   4.68  21424    1.0
outl_loglike[731]   3.91  3.0e-3   0.52   2.58    3.7   4.01   4.24   4.66  29529    1.0
outl_loglike[732]   4.13  2.5e-3   0.32   3.41   3.95   4.14   4.33   4.72  16501    1.0
outl_loglike[733]   4.06  3.1e-3   0.39   3.12   3.89    4.1    4.3   4.69  15718    1.0
outl_loglike[734]   3.41  3.7e-3   0.75   1.64   3.03   3.55   3.94   4.49  40048    1.0
outl_loglike[735]    3.7  3.6e-3   0.68   1.95   3.41   3.86   4.15    4.6  36320    1.0
outl_loglike[736]    4.1  2.8e-3   0.36   3.24   3.92   4.12   4.32   4.71  16569    1.0
outl_loglike[737]   4.16  2.3e-3   0.29   3.55   3.99   4.17   4.35   4.73  16349    1.0
outl_loglike[738]   3.94  3.3e-3   0.51   2.65   3.75   4.03   4.25   4.67  23015    1.0
outl_loglike[739]    2.3  7.8e-3   1.42  -1.36   1.68   2.59   3.27   4.15  33112    1.0
outl_loglike[740]   3.98  3.7e-3    0.5   2.72    3.8   4.06   4.28   4.68  18491    1.0
outl_loglike[741]   4.01  3.6e-3   0.46   2.84   3.84   4.08   4.28   4.69  17102    1.0
outl_loglike[742]   4.02  3.0e-3   0.43   2.92   3.84   4.08   4.28   4.69  20713    1.0
outl_loglike[743]   3.38  5.0e-3   0.93   1.09   2.97    3.6   4.01   4.53  34349    1.0
outl_loglike[744]   4.03  3.0e-3   0.43   2.96   3.85   4.09   4.29    4.7  20402    1.0
outl_loglike[745]    2.8  7.6e-3   1.11   0.09   2.24   2.99   3.57   4.37  21645    1.0
outl_loglike[746]   3.85  4.1e-3   0.62   2.24   3.64   3.98   4.22   4.64  23399    1.0
outl_loglike[747]   4.11  2.7e-3   0.35   3.32   3.94   4.13   4.32   4.72  16419    1.0
outl_loglike[748]   3.78  3.5e-3   0.64   2.14   3.51   3.92   4.19   4.62  33467    1.0
outl_loglike[749]   3.85  3.0e-3   0.55   2.45   3.62   3.96    4.2   4.63  34470    1.0
outl_loglike[750]   3.81  2.8e-3   0.51   2.58   3.55    3.9   4.16    4.6  33142    1.0
outl_loglike[751]   3.99  3.5e-3   0.49   2.75   3.81   4.07   4.28   4.68  20249    1.0
outl_loglike[752]   3.98  3.3e-3   0.48   2.72    3.8   4.06   4.27   4.68  21888    1.0
outl_loglike[753]   4.07  2.9e-3   0.39   3.12    3.9   4.11   4.31    4.7  17728    1.0
outl_loglike[754]   3.12  4.2e-3    0.9   0.94   2.67   3.28   3.75   4.37  46059    1.0
outl_loglike[755]   3.99  3.7e-3   0.49   2.74   3.81   4.07   4.28   4.69  18050    1.0
outl_loglike[756]   3.92  4.4e-3   0.57   2.45   3.75   4.03   4.26   4.67  16875    1.0
outl_loglike[757]    2.3  9.9e-3   1.78  -2.67   1.68   2.73   3.46    4.3  32140    1.0
outl_loglike[758]   4.09  2.5e-3   0.36   3.24   3.91   4.12   4.32   4.71  20666    1.0
outl_loglike[759]   4.17  2.3e-3   0.29   3.58    4.0   4.17   4.35   4.74  16255    1.0
outl_loglike[760]    4.0  3.6e-3   0.48   2.77   3.83   4.07   4.28   4.69  17309    1.0
outl_loglike[761]   4.17  2.2e-3   0.29   3.57   3.99   4.17   4.35   4.73  17286    1.0
outl_loglike[762]    4.1  2.3e-3   0.35   3.31   3.92   4.12   4.32   4.71  21999    1.0
outl_loglike[763]   4.07  3.2e-3   0.39   3.11    3.9   4.11   4.31   4.71  14893    1.0
outl_loglike[764]   4.07  2.7e-3   0.38   3.15    3.9   4.11   4.31    4.7  19069    1.0
outl_loglike[765]   4.05  3.2e-3   0.41   3.03   3.88    4.1    4.3    4.7  16626    1.0
outl_loglike[766]   3.71  3.4e-3   0.62   2.18   3.41   3.83   4.12   4.59  34013    1.0
outl_loglike[767]   4.08  3.0e-3   0.37   3.19   3.91   4.11   4.31    4.7  15632    1.0
outl_loglike[768]   3.44  4.3e-3   0.85   1.37   3.04   3.62   4.02   4.53  38955    1.0
outl_loglike[769]   4.03  3.5e-3   0.44   2.94   3.86   4.09   4.29   4.69  16226    1.0
outl_loglike[770]  -0.62    0.02   2.71  -7.04   -2.2  -0.08    1.4   3.18  27515    1.0
outl_loglike[771]   3.36  3.7e-3   0.79   1.43   2.97   3.51   3.91   4.46  44206    1.0
outl_loglike[772]   3.88  4.2e-3   0.62   2.25   3.68   4.01   4.24   4.68  22080    1.0
outl_loglike[773]   3.57  4.8e-3   0.86   1.38   3.24   3.79   4.12   4.59  32396    1.0
outl_loglike[774]   3.37  7.7e-3   1.17   0.41   3.01   3.69   4.09   4.59  22856    1.0
outl_loglike[775]   0.94    0.01   1.86  -3.76   0.04   1.33   2.25   3.48  23703    1.0
outl_loglike[776]   3.91  3.7e-3   0.56   2.47   3.71   4.02   4.25   4.67  23160    1.0
outl_loglike[777]   3.95  3.3e-3    0.5   2.68   3.75   4.04   4.26   4.67  22287    1.0
outl_loglike[778]   3.04  4.9e-3   0.88   0.97   2.57   3.17   3.66   4.35  31702    1.0
outl_loglike[779]   4.05  3.2e-3    0.4   3.07   3.88    4.1    4.3   4.69  16151    1.0
outl_loglike[780]   3.88  3.1e-3   0.55   2.47   3.66   3.99   4.23   4.65  31256    1.0
outl_loglike[781]    3.8  3.4e-3   0.59   2.32   3.53   3.92   4.19   4.63  30027    1.0
outl_loglike[782]   2.97  4.5e-3   0.92    0.8   2.49   3.11   3.62   4.32  41700    1.0
outl_loglike[783]    3.6  6.8e-3   1.03   1.04   3.33   3.88   4.18   4.63  22947    1.0
outl_loglike[784]    3.9  5.0e-3   0.62   2.31   3.73   4.02   4.24   4.66  15303    1.0
outl_loglike[785]   3.93  3.8e-3   0.55   2.52   3.75   4.04   4.26   4.67  21178    1.0
outl_loglike[786]   4.16  2.3e-3    0.3   3.52   3.98   4.16   4.35   4.73  17313    1.0
outl_loglike[787]   4.12  2.4e-3   0.34   3.36   3.94   4.13   4.33   4.71  18942    1.0
outl_loglike[788]   4.09  2.7e-3   0.36   3.26   3.92   4.12   4.31   4.71  17090    1.0
outl_loglike[789]   3.99  3.0e-3   0.45   2.85   3.81   4.06   4.27   4.68  22419    1.0
outl_loglike[790]   3.78  4.8e-3   0.75   1.88   3.55   3.96   4.21   4.64  24251    1.0
outl_loglike[791]   -4.7    0.04   4.42 -14.39  -7.45  -4.43  -1.44   2.59  14872    1.0
outl_loglike[792]   3.93  3.8e-3   0.53   2.56   3.76   4.03   4.25   4.66  19364    1.0
outl_loglike[793]  -1.73    0.02    3.1  -8.67  -3.66   -1.3   0.66   2.87  21557    1.0
outl_loglike[794]   4.15  2.3e-3   0.31    3.5   3.97   4.16   4.34   4.73  18181    1.0
outl_loglike[795]   3.89  2.6e-3   0.49    2.7   3.65   3.97   4.21   4.63  35562    1.0
outl_loglike[796]  -0.03    0.01   2.42  -5.96  -1.33   0.46   1.73   3.34  27901    1.0
outl_loglike[797]   3.92  4.3e-3   0.58   2.45   3.75   4.03   4.25   4.66  18059    1.0
outl_loglike[798]    3.9  5.1e-3   0.63   2.32   3.74   4.03   4.25   4.66  15506    1.0
outl_loglike[799]   3.94  3.2e-3    0.5   2.65   3.75   4.03   4.25   4.67  25327    1.0
outl_loglike[800]   3.93  3.1e-3   0.51   2.62   3.74   4.02   4.25   4.66  26624    1.0
outl_loglike[801]   3.96  3.3e-3    0.5   2.68   3.79   4.05   4.26   4.66  22944    1.0
outl_loglike[802]   3.98  2.9e-3   0.47   2.78   3.79   4.06   4.28   4.69  25896    1.0
outl_loglike[803]  -4.52    0.03   3.75 -12.68  -6.83  -4.29  -1.85   1.83  17459    1.0
outl_loglike[804]   4.04  3.2e-3   0.42   3.01   3.87   4.09   4.29   4.69  16703    1.0
outl_loglike[805]   3.59  4.5e-3   0.75   1.71   3.27   3.77   4.09   4.55  27300    1.0
