Inference for Stan model: anon_model_5d703b856fa2f28cab8159e4abe012f4.
4 chains, each with iter=20000; warmup=10000; thin=1; 
post-warmup draws per chain=10000, total post-warmup draws=40000.

                    mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
outl_loglike[780]   4.51  2.4e-3   0.39   3.68   4.28   4.52   4.76   5.25  27702    1.0
outl_loglike[781]    2.7  6.1e-3   1.31  -0.49   2.05   2.93   3.61   4.58  45513    1.0
outl_loglike[782]   4.62  2.1e-3   0.36   3.91   4.39   4.62   4.85   5.34  29600    1.0
outl_loglike[783]   4.41  2.5e-3   0.49    3.3   4.15   4.46   4.73   5.25  37171    1.0
outl_loglike[784]   1.43  8.3e-3   1.78  -2.94   0.53   1.75   2.69   3.97  46259    1.0
outl_loglike[785]   4.17  4.3e-3   0.64   2.58   3.94   4.27   4.55   5.07  21643    1.0
outl_loglike[786]   4.48  2.9e-3   0.48   3.36   4.23   4.52   4.78   5.28  26927    1.0
outl_loglike[787]   4.56  2.5e-3   0.41   3.68   4.32   4.57   4.82   5.32  27508    1.0
outl_loglike[788]   4.23  2.7e-3   0.57   2.91   3.92    4.3   4.61   5.17  44391    1.0
outl_loglike[789]   3.34  5.4e-3   1.12   0.62   2.81   3.55    4.1   4.87  42255    1.0
outl_loglike[790]    2.9  5.6e-3   1.24  -0.11   2.27   3.11   3.77   4.69  49319    1.0
outl_loglike[791]  -5.15    0.01   2.77 -10.98  -6.91  -5.02  -3.26  -0.06  60499    1.0
outl_loglike[792]    4.6  2.2e-3   0.37   3.86   4.37   4.59   4.83   5.33  27882    1.0
outl_loglike[793]   3.98  4.0e-3   0.79   2.04   3.59   4.12   4.51   5.11  39144    1.0
outl_loglike[794]   4.06  3.2e-3   0.68   2.43   3.72   4.17   4.52   5.09  45937    1.0
outl_loglike[795]   4.45  2.5e-3   0.48   3.34    4.2   4.49   4.76   5.28  36463    1.0
outl_loglike[796]   4.42  2.5e-3   0.48   3.33   4.16   4.46   4.73   5.26  37728    1.0
outl_loglike[797] -637.7    0.41  82.51 -811.5 -689.7 -632.8 -580.8 -488.3  40033    1.0
outl_loglike[798] -10.45    0.01   2.97 -16.89 -12.31 -10.25  -8.36  -5.24  50917    1.0
outl_loglike[799] -12.26    0.02   4.35 -21.63 -14.97 -11.93   -9.2  -4.66  59144    1.0
outl_loglike[800]   3.78  2.7e-3   0.64   2.35    3.4   3.83   4.22   4.87  55479    1.0
outl_loglike[801]   3.51  3.1e-3   0.71   1.94   3.08   3.56    4.0   4.73  54247    1.0
outl_loglike[802]   4.67  1.8e-3   0.33   4.06   4.45   4.66   4.89   5.37  33777    1.0
outl_loglike[803]  -1.88  8.7e-3   2.09  -6.35  -3.21  -1.74  -0.36   1.77  57992    1.0
outl_loglike[804]   4.66  1.9e-3   0.34   4.03   4.44   4.65   4.88   5.36  33079    1.0
outl_loglike[805]   0.31  9.7e-3   2.03  -4.33  -0.89   0.62    1.8   3.42  44071    1.0
outl_loglike[806]   4.61  2.2e-3   0.38   3.83   4.38   4.61   4.85   5.34  30827    1.0
outl_loglike[807]   4.63  1.9e-3   0.35   3.95    4.4   4.63   4.86   5.36  36273    1.0
outl_loglike[808]   1.97  6.4e-3   1.39  -1.36   1.24   2.17   2.94   4.09  47176    1.0
outl_loglike[809]   1.24    0.01   2.15  -4.13   0.16    1.7   2.79   4.19  38540    1.0
outl_loglike[810]   4.64  1.9e-3   0.35   3.98   4.41   4.63   4.87   5.35  32399    1.0
outl_loglike[811]    2.3  4.9e-3   1.14  -0.31   1.65   2.43   3.11   4.15  54166    1.0
outl_loglike[812]    3.2  3.4e-3    0.8   1.45   2.72   3.27   3.76   4.56  55348    1.0
outl_loglike[813]    4.4  2.2e-3   0.46    3.4   4.13   4.43    4.7   5.23  43559    1.0
outl_loglike[814]   4.45  2.2e-3   0.44   3.49    4.2   4.48   4.74   5.26  40544    1.0
outl_loglike[815]  -45.5    0.07  19.04 -87.93 -57.29 -43.53 -31.79 -13.74  66653    1.0
outl_loglike[816]   4.55  2.0e-3   0.39   3.73    4.3   4.56    4.8    5.3  38490    1.0
outl_loglike[817]   3.69  2.9e-3   0.69    2.1   3.29   3.76   4.17   4.83  57207    1.0
outl_loglike[818]  -5.37    0.07   9.93 -28.67 -11.86   -2.2   3.12   4.66  18453    1.0
outl_loglike[819]   4.52  2.0e-3    0.4    3.7   4.28   4.53   4.78   5.29  41476    1.0
outl_loglike[820]   4.66  1.9e-3   0.34   4.01   4.43   4.65   4.88   5.36  31422    1.0
outl_loglike[821]   4.49  2.0e-3   0.41   3.62   4.24    4.5   4.75   5.26  40422    1.0
outl_loglike[822]   4.66  1.9e-3   0.34   4.02   4.43   4.65   4.88   5.36  33150    1.0
outl_loglike[823]   3.99  2.6e-3   0.61   2.64   3.63   4.05   4.41   5.04  54887    1.0
outl_loglike[824]   4.63  2.0e-3   0.35   3.94    4.4   4.63   4.86   5.35  32095    1.0
outl_loglike[825]  -0.53  8.5e-3   1.87  -4.65  -1.71  -0.35   0.84   2.59  48692    1.0
outl_loglike[826]   4.64  1.9e-3   0.35   3.96   4.41   4.63   4.86   5.35  33150    1.0
outl_loglike[827]    4.4  3.8e-3   0.57   3.03   4.17   4.48   4.75   5.26  22576    1.0
outl_loglike[828]   4.58  1.9e-3   0.38   3.82   4.34   4.58   4.82   5.32  37551    1.0
outl_loglike[829]   4.05  2.7e-3    0.6   2.71    3.7   4.11   4.46   5.07  47947    1.0
outl_loglike[830]   4.67  1.8e-3   0.33   4.05   4.44   4.66   4.88   5.37  34541    1.0
outl_loglike[831]   4.45  2.8e-3   0.49   3.29    4.2    4.5   4.77   5.27  30666    1.0
outl_loglike[832]   4.59  2.0e-3   0.38   3.81   4.35   4.59   4.83   5.33  35651    1.0
outl_loglike[833]   4.64  1.9e-3   0.35   3.97   4.42   4.64   4.87   5.36  34142    1.0
outl_loglike[834]   4.65  1.9e-3   0.35   3.99   4.42   4.64   4.87   5.36  32824    1.0
outl_loglike[835]   4.22  2.9e-3   0.61   2.73   3.94   4.32   4.62   5.15  42768    1.0
outl_loglike[836]   4.64  2.0e-3   0.35   3.96   4.41   4.63   4.86   5.36  30760    1.0
outl_loglike[837]   4.64  1.8e-3   0.34   4.01   4.41   4.63   4.86   5.34  34618    1.0
outl_loglike[838]   4.46  2.3e-3   0.45   3.45   4.21   4.49   4.76   5.27  38370    1.0
outl_loglike[839] -12.81    0.02   4.63 -22.92 -15.68 -12.49  -9.53  -4.76  50656    1.0
outl_loglike[840]   4.51  2.1e-3   0.42   3.59   4.26   4.53   4.78   5.29  39542    1.0
outl_loglike[841]   4.22  2.5e-3   0.55   2.97   3.91   4.28   4.59   5.16  46415    1.0
outl_loglike[842]   4.63  1.9e-3   0.36   3.94    4.4   4.63   4.86   5.35  33885    1.0
outl_loglike[843]   2.68  4.2e-3   1.01   0.41   2.09   2.78   3.39   4.33  56825    1.0
outl_loglike[844]   2.45  4.3e-3   1.02   0.12   1.85   2.56   3.16   4.16  55871    1.0
outl_loglike[845]   4.55  2.4e-3   0.42   3.63   4.32   4.57   4.82   5.32  30105    1.0
outl_loglike[846]   4.65  1.9e-3   0.34   4.01   4.42   4.64   4.87   5.36  32823    1.0
outl_loglike[847]    4.5  2.2e-3   0.42   3.59   4.25   4.52   4.77   5.28  38727    1.0
outl_loglike[848]   1.29    0.01   2.35  -4.86   0.26   1.88   2.95   4.27  37355    1.0
outl_loglike[849]    4.6  2.0e-3   0.37   3.86   4.36   4.59   4.84   5.33  35893    1.0
outl_loglike[850]   4.09  2.6e-3   0.59   2.76   3.75   4.15   4.49   5.09  50463    1.0
outl_loglike[851]   3.59  3.3e-3   0.77   1.77   3.17    3.7   4.14   4.81  56618    1.0
outl_loglike[852]   3.41  3.6e-3   0.84   1.52   2.92    3.5    4.0   4.77  54958    1.0
outl_loglike[853]   4.41  2.2e-3   0.47   3.37   4.14   4.44   4.71   5.24  43723    1.0
outl_loglike[854]   3.29  1.7e-3   0.33    2.7   3.06   3.27    3.5   3.99  37870    1.0
outl_loglike[855]   1.83  5.4e-3   1.21  -0.92   1.12   1.97   2.69   3.82  49969    1.0
outl_loglike[856]   3.72  2.4e-3   0.45   2.69   3.46   3.74   4.01   4.53  34718    1.0
outl_loglike[857]   3.33  3.1e-3   0.76   1.65   2.87    3.4   3.87   4.64  59935    1.0
outl_loglike[858]   0.98  6.8e-3   1.57  -2.71   0.09   1.21    2.1   3.42  52928    1.0
outl_loglike[859]   4.65  1.9e-3   0.35   3.99   4.42   4.64   4.87   5.36  34326    1.0
outl_loglike[860]   4.62  1.9e-3   0.36   3.92   4.38   4.61   4.85   5.34  34684    1.0
outl_loglike[861]   2.58  4.3e-3   1.04   0.22   1.98    2.7   3.31   4.27  58498    1.0
outl_loglike[862]   4.23  2.4e-3   0.52   3.08   3.92   4.28   4.59   5.15  48866    1.0
outl_loglike[863]  -22.8    0.02   4.48 -32.57 -25.59 -22.47 -19.67  -14.9  41086    1.0
outl_loglike[864]   3.11  3.4e-3   0.85   1.21   2.62    3.2   3.71   4.52  60426    1.0
outl_loglike[865] -46.52    0.05   9.19 -66.31 -52.32  -45.9 -40.01  -30.4  35126    1.0
outl_loglike[866]   4.23  2.3e-3   0.52   3.09   3.92   4.27   4.57   5.13  49403    1.0
outl_loglike[867] -21.88    0.02   5.71 -34.13 -25.45  -21.5 -17.84 -11.76  55958    1.0
lp__              1624.9    0.39  40.73 1544.2 1597.5 1624.9 1652.4 1704.4  10662    1.0

Samples were drawn using NUTS at Mon Sep 16 20:39:54 2019.
For each parameter, n_eff is a crude measure of effective sample size,
and Rhat is the potential scale reduction factor on split chains (at 
convergence, Rhat=1).
